"Date","pH_ScientificUnits","Salinity_PartsPerThousand","WaterTemp_Celcius","Turbidity_FNU","DissOxy_MilligramPerLitre","newdate"
"11/17/2018 12:00",8.303647,21.76366,19.97,8.34,7.52,2018-11-17 12:00:00
"11/17/2018 13:00",8.333524,21.77051,20.19,8.63,8.09,2018-11-17 13:00:00
"11/17/2018 14:00",8.3134,21.82517,20.18,8.32,7.55,2018-11-17 14:00:00
"11/17/2018 15:00",8.373277,21.77097,20.74,8.45,8.84,2018-11-17 15:00:00
"11/17/2018 16:00",8.343153,21.77844,20.83,8.37,8.45,2018-11-17 16:00:00
"11/17/2018 17:00",8.37303,21.73112,21.03,8.4,8.99,2018-11-17 17:00:00
"11/17/2018 18:00",8.392906,21.68155,21.1,7.97,10.04,2018-11-17 18:00:00
"11/17/2018 19:00",8.382783,21.68317,21.09,8.11,9.63,2018-11-17 19:00:00
"11/17/2018 20:00",8.36266,21.69009,21.06,8.14,9.25,2018-11-17 20:00:00
"11/17/2018 21:00",8.342536,21.68751,21.05,8.11,8.9,2018-11-17 21:00:00
"11/17/2018 22:00",8.322413,21.68396,21.05,8.25,8.64,2018-11-17 22:00:00
"11/17/2018 23:00",8.312289,21.68505,21.04,8.64,8.49,2018-11-17 23:00:00
"11/18/2018 0:00",8.302166,21.68055,21,8.69,8.29,2018-11-18 00:00:00
"11/18/2018 1:00",8.302042,21.67297,20.96,8.19,8.17,2018-11-18 01:00:00
"11/18/2018 2:00",8.311919,21.65734,21,8.31,8.44,2018-11-18 02:00:00
"11/18/2018 3:00",8.351796,21.55394,20.83,7.76,9.1,2018-11-18 03:00:00
"11/18/2018 4:00",8.331672,21.49311,20.78,7.54,8.65,2018-11-18 04:00:00
"11/18/2018 5:00",8.321549,21.43579,20.69,7.27,8.44,2018-11-18 05:00:00
"11/18/2018 6:00",8.311425,21.4633,20.6,7.99,8.14,2018-11-18 06:00:00
"11/18/2018 7:00",8.321302,21.52743,20.52,7.7,7.97,2018-11-18 07:00:00
"11/18/2018 8:00",8.321178,21.58048,20.45,7.88,8.01,2018-11-18 08:00:00
"11/18/2018 9:00",8.331055,21.65093,20.54,7.79,8.14,2018-11-18 09:00:00
"11/18/2018 10:00",8.330931,21.63348,20.43,8.35,7.94,2018-11-18 10:00:00
"11/18/2018 11:00",8.360808,21.62301,20.43,7.88,8.33,2018-11-18 11:00:00
"11/18/2018 12:00",8.370685,21.62734,20.49,7.83,8.47,2018-11-18 12:00:00
"11/18/2018 13:00",8.320561,21.58021,20.36,7.41,7.36,2018-11-18 13:00:00
"11/18/2018 14:00",8.230438,21.60242,20.67,7.76,7.04,2018-11-18 14:00:00
"11/18/2018 15:00",8.290314,21.6469,21.28,8.03,7.91,2018-11-18 15:00:00
"11/18/2018 16:00",8.370191,21.62845,21.56,8.02,9.37,2018-11-18 16:00:00
"11/18/2018 17:00",8.370067,21.63574,21.58,8,9.32,2018-11-18 17:00:00
"11/18/2018 18:00",8.359944,21.64129,21.48,8.14,9.03,2018-11-18 18:00:00
"11/18/2018 19:00",8.349821,21.65979,21.46,8.04,8.95,2018-11-18 19:00:00
"11/18/2018 20:00",8.349697,21.66625,21.44,8.31,8.73,2018-11-18 20:00:00
"11/18/2018 21:00",8.329574,21.66929,21.4,8.18,8.25,2018-11-18 21:00:00
"11/18/2018 22:00",8.31945,21.66961,21.35,9.1,8.08,2018-11-18 22:00:00
"11/18/2018 23:00",8.309327,21.66867,21.31,8.23,7.75,2018-11-18 23:00:00
"11/19/2018 0:00",8.309203,21.66879,21.28,7.99,7.66,2018-11-19 00:00:00
"11/19/2018 1:00",8.28908,21.66969,21.28,8.88,7.56,2018-11-19 01:00:00
"11/19/2018 2:00",8.298956,21.65149,21.32,8.03,7.49,2018-11-19 02:00:00
"11/19/2018 3:00",8.298833,21.65146,21.35,8.02,7.37,2018-11-19 03:00:00
"11/19/2018 4:00",8.30871,21.63044,21.39,8.69,7.47,2018-11-19 04:00:00
"11/19/2018 5:00",8.308586,21.61707,21.44,8.34,7.56,2018-11-19 05:00:00
"11/19/2018 6:00",8.298463,21.61645,21.44,8.51,7.33,2018-11-19 06:00:00
"11/19/2018 7:00",8.278339,21.62265,21.44,8.37,6.69,2018-11-19 07:00:00
"11/19/2018 8:00",8.268216,21.61686,21.44,8.27,6.7,2018-11-19 08:00:00
"11/19/2018 9:00",8.288092,21.60991,21.43,7.83,7.04,2018-11-19 09:00:00
"11/19/2018 10:00",8.267969,21.61253,21.43,7.66,6.99,2018-11-19 10:00:00
"11/19/2018 11:00",8.227845,21.62817,21.39,7.68,6.22,2018-11-19 11:00:00
"11/19/2018 12:00",8.337722,21.61716,21.51,8.74,8.21,2018-11-19 12:00:00
"11/19/2018 13:00",8.197599,21.63502,21.41,7.82,5.77,2018-11-19 13:00:00
"11/19/2018 14:00",8.177475,21.6363,21.44,7.63,5.46,2018-11-19 14:00:00
"11/19/2018 15:00",8.157352,21.63133,21.47,7.38,5.22,2018-11-19 15:00:00
"11/19/2018 16:00",8.157228,21.61654,21.51,7.08,5.09,2018-11-19 16:00:00
"11/19/2018 17:00",8.077105,21.60927,21.51,7.39,4.08,2018-11-19 17:00:00
"11/19/2018 18:00",8.026981,21.60228,21.57,7.38,3.38,2018-11-19 18:00:00
"11/19/2018 19:00",7.996858,21.59482,21.65,8.08,2.82,2018-11-19 19:00:00
"11/19/2018 20:00",8.226735,21.59348,22.1,8.27,4.46,2018-11-19 20:00:00
"11/19/2018 21:00",7.996611,21.58333,21.88,7.76,2.8,2018-11-19 21:00:00
"11/19/2018 22:00",8.036488,21.60286,21.88,7.44,2.94,2018-11-19 22:00:00
"11/19/2018 23:00",8.146364,21.59373,22.15,7.85,5.07,2018-11-19 23:00:00
"11/20/2018 0:00",8.356241,21.59368,22.38,7.48,7.88,2018-11-20 00:00:00
"11/20/2018 1:00",8.376117,21.59812,22.41,7.68,8.29,2018-11-20 01:00:00
"11/20/2018 2:00",8.375994,21.58978,22.39,8.08,8.36,2018-11-20 02:00:00
"11/20/2018 3:00",8.34587,21.59374,22.39,8.17,7.88,2018-11-20 03:00:00
"11/20/2018 4:00",8.315747,21.58924,22.35,7.94,7.17,2018-11-20 04:00:00
"11/20/2018 5:00",8.265624,21.59357,22.32,8.1,6.1,2018-11-20 05:00:00
"11/20/2018 6:00",8.2355,21.59312,22.3,8.27,5.7,2018-11-20 06:00:00
"11/20/2018 7:00",8.255377,21.58383,22.31,8.26,5.4,2018-11-20 07:00:00
"11/20/2018 8:00",8.245253,21.58506,22.3,8.03,5.43,2018-11-20 08:00:00
"11/20/2018 9:00",8.18513,21.588,22.28,8.64,4.8,2018-11-20 09:00:00
"11/20/2018 10:00",8.215006,21.59025,22.28,8.12,5.05,2018-11-20 10:00:00
"11/20/2018 11:00",8.244883,21.59255,22.29,8.13,5.48,2018-11-20 11:00:00
"11/20/2018 12:00",8.24476,21.59468,22.3,8.01,5.53,2018-11-20 12:00:00
"11/20/2018 13:00",8.264636,21.59559,22.31,8.19,6.38,2018-11-20 13:00:00
"11/20/2018 14:00",8.394513,21.45763,22.99,7.61,9.04,2018-11-20 14:00:00
"11/20/2018 15:00",8.414389,21.49168,23.13,7.76,9.29,2018-11-20 15:00:00
"11/20/2018 16:00",8.394266,21.50726,23.18,7.94,8.74,2018-11-20 16:00:00
"11/20/2018 17:00",8.384142,21.50151,23.26,7.99,8.85,2018-11-20 17:00:00
"11/20/2018 18:00",8.414019,21.52022,23.21,8.46,9.07,2018-11-20 18:00:00
"11/20/2018 19:00",8.403895,21.51716,23.17,8.75,8.72,2018-11-20 19:00:00
"11/20/2018 20:00",8.403772,21.51088,23.18,9.22,8.47,2018-11-20 20:00:00
"11/20/2018 21:00",8.383649,21.51511,22.99,10.23,7.97,2018-11-20 21:00:00
"11/20/2018 22:00",8.373525,21.51559,22.93,9.63,7.7,2018-11-20 22:00:00
"11/20/2018 23:00",8.403402,21.49598,22.92,9.12,8.03,2018-11-20 23:00:00
"11/21/2018 0:00",8.373278,21.49556,22.88,8.96,7.48,2018-11-21 00:00:00
"11/21/2018 1:00",8.323155,21.50815,22.84,9.13,6.48,2018-11-21 01:00:00
"11/21/2018 2:00",8.363031,21.45395,22.73,8.94,7.44,2018-11-21 02:00:00
"11/21/2018 3:00",8.352908,21.47079,22.47,8.75,7.64,2018-11-21 03:00:00
"11/21/2018 4:00",8.342785,21.50946,22.24,8.6,7.43,2018-11-21 04:00:00
"11/21/2018 5:00",8.342661,21.53532,21.94,8.57,7.32,2018-11-21 05:00:00
"11/21/2018 6:00",8.342538,21.49859,21.67,8.46,7.14,2018-11-21 06:00:00
"11/21/2018 7:00",8.342414,21.45083,21.79,8.59,6.99,2018-11-21 07:00:00
"11/21/2018 8:00",8.352291,21.42495,21.86,8.7,6.92,2018-11-21 08:00:00
"11/21/2018 9:00",8.352167,21.41554,21.73,8.88,6.91,2018-11-21 09:00:00
"11/21/2018 10:00",8.352044,21.42742,21.63,8.97,7.19,2018-11-21 10:00:00
"11/21/2018 11:00",8.32192,21.46512,21.32,8.34,7.58,2018-11-21 11:00:00
"11/21/2018 12:00",8.291797,21.48239,21.28,8.33,7.83,2018-11-21 12:00:00
"11/21/2018 13:00",8.281674,21.46893,21.44,8.35,8.19,2018-11-21 13:00:00
"11/21/2018 14:00",8.31155,21.42632,21.55,8.34,8.59,2018-11-21 14:00:00
"11/21/2018 15:00",8.331427,21.48873,21.89,8.86,9.14,2018-11-21 15:00:00
"11/21/2018 16:00",8.351303,21.50527,22.14,8.58,9.22,2018-11-21 16:00:00
"11/21/2018 17:00",8.36118,21.50599,22.22,8.83,9.33,2018-11-21 17:00:00
"11/21/2018 18:00",8.331056,21.42778,22.22,8.56,9.33,2018-11-21 18:00:00
"11/21/2018 19:00",8.320933,21.40277,22.11,8.27,9.11,2018-11-21 19:00:00
"11/21/2018 20:00",8.33081,21.45348,22.11,8.22,9.03,2018-11-21 20:00:00
"11/21/2018 21:00",8.340686,21.41971,22.16,8.18,8.83,2018-11-21 21:00:00
"11/21/2018 22:00",8.310563,21.45111,22.06,8.22,8.51,2018-11-21 22:00:00
"11/21/2018 23:00",8.280439,21.49744,21.81,8.16,8.18,2018-11-21 23:00:00
"11/22/2018 0:00",8.290316,21.46146,21.55,7.97,7.98,2018-11-22 00:00:00
"11/22/2018 1:00",8.300192,21.40774,21.47,7.56,7.89,2018-11-22 01:00:00
"11/22/2018 2:00",8.290069,21.41884,21.31,7.61,7.64,2018-11-22 02:00:00
"11/22/2018 3:00",8.259945,21.48333,20.91,8.07,7.25,2018-11-22 03:00:00
"11/22/2018 4:00",8.219822,21.48069,20.75,7.78,6.95,2018-11-22 04:00:00
"11/22/2018 5:00",8.209699,21.46086,20.72,8.06,6.85,2018-11-22 05:00:00
"11/22/2018 6:00",8.199575,21.50048,20.61,7.92,6.7,2018-11-22 06:00:00
"11/22/2018 7:00",8.219452,21.54174,20.58,8.13,6.57,2018-11-22 07:00:00
"11/22/2018 8:00",8.229328,21.43676,20.43,7.39,6.6,2018-11-22 08:00:00
"11/22/2018 9:00",8.249205,21.23028,20.31,6.72,6.67,2018-11-22 09:00:00
"11/22/2018 10:00",8.269081,21.19888,20.34,6.5,7.11,2018-11-22 10:00:00
"11/22/2018 11:00",8.318958,21.17388,20.35,6.29,7.35,2018-11-22 11:00:00
"11/22/2018 12:00",8.228835,21.29993,20.5,7.08,6.18,2018-11-22 12:00:00
"11/22/2018 13:00",8.278711,21.41601,20.81,7.86,6.55,2018-11-22 13:00:00
"11/22/2018 14:00",8.268588,21.39527,20.87,7.08,6.68,2018-11-22 14:00:00
"11/22/2018 15:00",8.298464,21.38957,20.93,7.59,7.14,2018-11-22 15:00:00
"11/22/2018 16:00",8.388341,21.26938,21.02,6.64,8.77,2018-11-22 16:00:00
"11/22/2018 17:00",8.308217,21.32986,20.93,7.35,7.69,2018-11-22 17:00:00
"11/22/2018 18:00",8.348094,21.39527,21.18,7.5,9.1,2018-11-22 18:00:00
"11/22/2018 19:00",8.35797,21.32229,21.03,6.98,9.05,2018-11-22 19:00:00
"11/22/2018 20:00",8.367847,21.31799,21.2,6.91,9.44,2018-11-22 20:00:00
"11/22/2018 21:00",8.367724,21.30093,21.28,7.04,9.36,2018-11-22 21:00:00
"11/22/2018 22:00",8.3676,21.26978,21.14,7.16,9.18,2018-11-22 22:00:00
"11/22/2018 23:00",8.357477,21.2228,20.94,6.58,8.85,2018-11-22 23:00:00
"11/23/2018 0:00",8.347353,21.21654,20.87,6.72,8.73,2018-11-23 00:00:00
"11/23/2018 1:00",8.34723,21.20536,20.82,6.72,8.75,2018-11-23 01:00:00
"11/23/2018 2:00",8.337106,21.27103,20.79,6.52,8.38,2018-11-23 02:00:00
"11/23/2018 3:00",8.356983,21.29229,20.72,7.03,8.62,2018-11-23 03:00:00
"11/23/2018 4:00",8.34686,21.27102,20.69,7.88,8.5,2018-11-23 04:00:00
"11/23/2018 5:00",8.286736,21.27203,20.87,8.17,7.66,2018-11-23 05:00:00
"11/23/2018 6:00",8.246613,21.42627,20.84,8.44,7.38,2018-11-23 06:00:00
"11/23/2018 7:00",8.236489,21.45513,20.79,8.48,7.18,2018-11-23 07:00:00
"11/23/2018 8:00",8.226366,21.44867,20.75,8.45,7.14,2018-11-23 08:00:00
"11/23/2018 9:00",8.216242,21.47824,20.76,8.81,7.3,2018-11-23 09:00:00
"11/23/2018 10:00",8.236119,21.46729,20.87,8.34,7.67,2018-11-23 10:00:00
"11/23/2018 11:00",8.255995,21.46235,21.01,8.56,8,2018-11-23 11:00:00
"11/23/2018 12:00",8.255872,21.46294,21.16,8.44,8.01,2018-11-23 12:00:00
"11/23/2018 13:00",8.275749,21.47394,21.32,8.35,8.26,2018-11-23 13:00:00
"11/23/2018 14:00",8.265625,21.48313,21.35,8.92,7.99,2018-11-23 14:00:00
"11/23/2018 15:00",8.265502,21.52621,21.54,8.71,8.17,2018-11-23 15:00:00
"11/23/2018 16:00",8.265378,21.49169,21.56,9.04,8.03,2018-11-23 16:00:00
"11/23/2018 17:00",8.285255,21.45645,21.75,8.94,8.67,2018-11-23 17:00:00
"11/23/2018 18:00",8.385131,21.3784,22.04,8.04,10.26,2018-11-23 18:00:00
"11/23/2018 19:00",8.365008,21.33568,21.88,7.9,9.4,2018-11-23 19:00:00
"11/23/2018 20:00",8.334885,21.31999,21.79,8.26,9.07,2018-11-23 20:00:00
"11/23/2018 21:00",8.334761,21.33923,21.73,8.17,8.81,2018-11-23 21:00:00
"11/23/2018 22:00",8.314638,21.33609,21.7,7.92,8.52,2018-11-23 22:00:00
"11/23/2018 23:00",8.314514,21.33452,21.65,7.66,8.47,2018-11-23 23:00:00
"11/24/2018 0:00",8.314391,21.34497,21.65,8.38,8.28,2018-11-24 00:00:00
"11/24/2018 1:00",8.304267,21.33412,21.61,8.11,8.07,2018-11-24 01:00:00
"11/24/2018 2:00",8.294144,21.34136,21.61,7.77,7.93,2018-11-24 02:00:00
"11/24/2018 3:00",8.27402,21.37271,21.62,8.01,7.49,2018-11-24 03:00:00
"11/24/2018 4:00",8.263897,21.36428,21.61,8.22,7.28,2018-11-24 04:00:00
"11/24/2018 5:00",8.243774,21.36761,21.59,7.82,6.96,2018-11-24 05:00:00
"11/24/2018 6:00",8.23365,21.37515,21.59,8.95,6.64,2018-11-24 06:00:00
"11/24/2018 7:00",8.203527,21.37339,21.58,7.24,6.23,2018-11-24 07:00:00
"11/24/2018 8:00",8.223403,21.36803,21.59,8.69,6.85,2018-11-24 08:00:00
"11/24/2018 9:00",8.20328,21.41236,21.63,8.32,6.71,2018-11-24 09:00:00
"11/24/2018 10:00",8.203156,21.41121,21.72,7.89,6.86,2018-11-24 10:00:00
"11/24/2018 11:00",8.223033,21.38335,21.82,7.17,7.26,2018-11-24 11:00:00
"11/24/2018 12:00",8.24291,21.35213,21.98,7.15,7.6,2018-11-24 12:00:00
"11/24/2018 13:00",8.252786,21.35822,22.13,7.32,7.91,2018-11-24 13:00:00
"11/24/2018 14:00",8.262663,21.32952,22.28,7.2,8.09,2018-11-24 14:00:00
"11/24/2018 15:00",8.282539,21.31681,22.48,7.35,8.44,2018-11-24 15:00:00
"11/24/2018 16:00",8.302416,21.32932,22.56,7.42,8.69,2018-11-24 16:00:00
"11/24/2018 17:00",8.282292,21.32045,22.59,7.65,8.44,2018-11-24 17:00:00
"11/24/2018 18:00",8.282169,21.33446,22.59,8.31,8.28,2018-11-24 18:00:00
"11/24/2018 19:00",8.232045,21.35427,22.59,7.7,7.21,2018-11-24 19:00:00
"11/24/2018 20:00",8.201922,21.28122,22.58,7.54,6.88,2018-11-24 20:00:00
"11/24/2018 21:00",8.211799,21.28865,22.55,8.32,7.02,2018-11-24 21:00:00
"11/24/2018 22:00",8.251675,21.15999,22.48,7.85,7.42,2018-11-24 22:00:00
"11/24/2018 23:00",8.241552,21.26979,22.46,7.25,7.37,2018-11-24 23:00:00
"11/25/2018 0:00",8.221428,21.26296,22.45,6.94,7.18,2018-11-25 00:00:00
"11/25/2018 1:00",8.211305,21.25115,22.44,8.14,6.81,2018-11-25 01:00:00
"11/25/2018 2:00",8.181181,21.24225,22.42,7.41,6.4,2018-11-25 02:00:00
"11/25/2018 3:00",8.141058,21.24386,22.41,7.25,5.88,2018-11-25 03:00:00
"11/25/2018 4:00",8.100935,21.24642,22.39,7.28,5.38,2018-11-25 04:00:00
"11/25/2018 5:00",8.090811,NA,22.35,7.31,5.28,2018-11-25 05:00:00
"11/25/2018 5:00",8.090811,21.26276,22.35,7.31,5.28,2018-11-25 05:00:00
"11/25/2018 7:00",8.060564,21.24242,22.25,7.38,4.96,2018-11-25 07:00:00
"11/25/2018 8:00",8.080441,21.24606,22.21,7.12,5.24,2018-11-25 08:00:00
"11/25/2018 9:00",8.100317,21.24052,22.19,7.33,5.54,2018-11-25 09:00:00
"11/25/2018 10:00",8.120194,21.23858,22.22,7.29,5.86,2018-11-25 10:00:00
"11/25/2018 11:00",8.12007,21.24774,22.23,7.55,5.84,2018-11-25 11:00:00
"11/25/2018 12:00",8.139947,21.24127,22.22,7.46,6.1,2018-11-25 12:00:00
"11/25/2018 13:00",8.169824,21.281,22.24,7.51,6.35,2018-11-25 13:00:00
"11/25/2018 14:00",8.1997,21.24662,22.54,7.14,6.95,2018-11-25 14:00:00
"11/25/2018 15:00",8.239577,21.229,22.65,7.53,7.27,2018-11-25 15:00:00
"11/25/2018 16:00",8.199453,21.22173,22.58,7.41,7.14,2018-11-25 16:00:00
"11/25/2018 17:00",8.21933,21.22781,22.95,6.85,7.45,2018-11-25 17:00:00
"11/25/2018 18:00",8.219206,21.19798,22.97,7.28,7.63,2018-11-25 18:00:00
"11/25/2018 19:00",8.209083,21.20465,22.92,7.58,7.34,2018-11-25 19:00:00
"11/25/2018 20:00",8.19896,21.19241,22.86,6.86,6.74,2018-11-25 20:00:00
"11/25/2018 21:00",8.218836,21.25052,22.82,7.29,7.21,2018-11-25 21:00:00
"11/25/2018 22:00",8.218713,21.24901,22.76,7.41,7.25,2018-11-25 22:00:00
"11/25/2018 23:00",8.178589,21.2659,22.75,8.25,6.67,2018-11-25 23:00:00
"11/26/2018 0:00",8.188466,21.27975,22.72,7.9,6.62,2018-11-26 00:00:00
"11/26/2018 1:00",8.138342,21.29158,22.67,7.42,5.96,2018-11-26 01:00:00
"11/26/2018 2:00",8.168219,21.28812,22.62,7.78,6.37,2018-11-26 02:00:00
"11/26/2018 3:00",8.158095,21.27559,22.56,7.58,6.3,2018-11-26 03:00:00
"11/26/2018 4:00",8.127972,21.28401,22.52,7.85,5.94,2018-11-26 04:00:00
"11/26/2018 5:00",8.117849,21.28354,22.46,7.85,5.73,2018-11-26 05:00:00
"11/26/2018 6:00",8.107725,21.28268,22.39,7.82,5.64,2018-11-26 06:00:00
"11/26/2018 7:00",8.097602,21.26615,22.32,8.1,5.66,2018-11-26 07:00:00
"11/26/2018 8:00",8.067478,21.26851,22.29,7.76,5.28,2018-11-26 08:00:00
"11/26/2018 9:00",8.057355,21.2528,22.3,7.17,5.39,2018-11-26 09:00:00
"11/26/2018 10:00",8.077231,21.24117,22.35,7,5.72,2018-11-26 10:00:00
"11/26/2018 11:00",8.087108,21.24772,22.43,7.08,5.83,2018-11-26 11:00:00
"11/26/2018 12:00",8.106985,21.2068,22.67,6.56,6.5,2018-11-26 12:00:00
"11/26/2018 13:00",8.146861,21.21719,22.89,6.49,7.2,2018-11-26 13:00:00
"11/26/2018 14:00",8.176738,21.23119,23.04,6.69,7.63,2018-11-26 14:00:00
"11/26/2018 15:00",8.216614,21.19786,23.13,6.98,8.1,2018-11-26 15:00:00
"11/26/2018 16:00",8.246491,21.20224,23.23,6.72,7.98,2018-11-26 16:00:00
"11/26/2018 17:00",8.266367,21.20699,23.25,7.09,7.87,2018-11-26 17:00:00
"11/26/2018 18:00",8.226244,21.19877,23.2,7.18,7.51,2018-11-26 18:00:00
"11/26/2018 19:00",8.26612,21.22189,23.24,7.3,7.55,2018-11-26 19:00:00
"11/26/2018 20:00",8.245997,21.16425,23.2,7.47,7.22,2018-11-26 20:00:00
"11/26/2018 21:00",8.245874,21.20671,23.17,7.17,7.13,2018-11-26 21:00:00
"11/26/2018 22:00",8.22575,21.04536,23.15,7.39,6.84,2018-11-26 22:00:00
"11/26/2018 23:00",8.225627,21.23021,23.17,7.64,6.48,2018-11-26 23:00:00
"11/27/2018 0:00",8.215503,21.09212,23.13,7.27,6.51,2018-11-27 00:00:00
"11/27/2018 1:00",8.20538,21.22838,23.08,7.38,6.32,2018-11-27 01:00:00
"11/27/2018 2:00",8.195256,21.22377,22.92,7.62,6.33,2018-11-27 02:00:00
"11/27/2018 3:00",8.175133,21.22977,22.77,7.65,6.18,2018-11-27 03:00:00
"11/27/2018 4:00",8.15501,21.22278,22.62,8.02,6.21,2018-11-27 04:00:00
"11/27/2018 5:00",8.094886,21.21628,22.32,8.64,6.12,2018-11-27 05:00:00
"11/27/2018 6:00",8.074763,21.20813,22.18,8.14,6.14,2018-11-27 06:00:00
"11/27/2018 7:00",8.194639,21.24109,22.15,7.83,6.27,2018-11-27 07:00:00
"11/27/2018 8:00",8.254516,21.20922,21.97,7.92,6.24,2018-11-27 08:00:00
"11/27/2018 9:00",8.404392,21.25849,21.87,8.88,6.46,2018-11-27 09:00:00
"11/27/2018 10:00",8.424269,21.27679,21.71,9.33,6.76,2018-11-27 10:00:00
"11/27/2018 11:00",8.434145,21.2992,21.53,8.6,7.14,2018-11-27 11:00:00
"11/27/2018 12:00",8.344022,21.2657,21.33,8.02,7.57,2018-11-27 12:00:00
"11/27/2018 13:00",8.453899,21.26544,21.46,8.29,7.89,2018-11-27 13:00:00
"11/27/2018 14:00",8.463775,21.26676,21.47,8.29,8.15,2018-11-27 14:00:00
"11/27/2018 15:00",8.473652,21.27044,21.42,8.71,8.38,2018-11-27 15:00:00
"11/27/2018 16:00",8.523528,21.28982,21.38,9.34,8.46,2018-11-27 16:00:00
"11/27/2018 17:00",8.533405,21.27351,21.12,9.56,8.52,2018-11-27 17:00:00
"11/27/2018 18:00",8.513281,21.26344,20.74,9.55,8.44,2018-11-27 18:00:00
"11/27/2018 19:00",8.433158,21.26056,20.38,9.56,8.43,2018-11-27 19:00:00
"11/27/2018 20:00",8.463035,21.22581,20.18,10.85,8.21,2018-11-27 20:00:00
"11/27/2018 21:00",8.472911,21.2192,20.03,10.42,7.96,2018-11-27 21:00:00
"11/27/2018 22:00",8.492788,21.2467,19.94,10.68,8.11,2018-11-27 22:00:00
"11/27/2018 23:00",8.472664,21.21774,19.6,12.68,7.63,2018-11-27 23:00:00
"11/28/2018 0:00",8.452541,21.23474,19.17,12.05,7.78,2018-11-28 00:00:00
"11/28/2018 1:00",8.472417,21.22358,18.79,12.66,7.62,2018-11-28 01:00:00
"11/28/2018 2:00",8.452294,21.25757,18.48,12.14,7.71,2018-11-28 02:00:00
"11/28/2018 3:00",8.51217,21.29758,18.12,12.47,7.8,2018-11-28 03:00:00
"11/28/2018 4:00",8.462047,21.34239,17.58,11.8,7.88,2018-11-28 04:00:00
"11/28/2018 5:00",8.391924,21.34211,17.06,11.84,8.05,2018-11-28 05:00:00
"11/28/2018 6:00",8.4118,21.41532,16.66,11.05,7.96,2018-11-28 06:00:00
"11/28/2018 7:00",8.391677,21.48857,16.29,9.69,7.75,2018-11-28 07:00:00
"11/28/2018 8:00",8.391553,21.43728,16.2,9.14,7.83,2018-11-28 08:00:00
"11/28/2018 9:00",8.40143,21.44781,16.11,9.09,8.06,2018-11-28 09:00:00
"11/28/2018 10:00",8.401306,21.44836,16.06,8.8,8.28,2018-11-28 10:00:00
"11/28/2018 11:00",8.401183,21.45345,16.09,8.66,8.51,2018-11-28 11:00:00
"11/28/2018 12:00",8.41106,21.46855,16.2,8.77,8.82,2018-11-28 12:00:00
"11/28/2018 13:00",8.430936,21.42433,16.1,9.23,9.05,2018-11-28 13:00:00
"11/28/2018 14:00",8.450813,21.41346,15.94,9.94,9.24,2018-11-28 14:00:00
"11/28/2018 15:00",8.450689,21.44031,15.84,9.76,9.42,2018-11-28 15:00:00
"11/28/2018 16:00",8.460566,21.45959,15.75,9.26,9.63,2018-11-28 16:00:00
"11/28/2018 17:00",8.460442,21.46492,15.7,8.7,9.76,2018-11-28 17:00:00
"11/28/2018 18:00",8.460319,21.46263,15.66,8.4,9.72,2018-11-28 18:00:00
"11/28/2018 19:00",8.440195,21.42487,15.65,9.13,9.6,2018-11-28 19:00:00
"11/28/2018 20:00",8.420072,21.41136,15.71,8.72,9.67,2018-11-28 20:00:00
"11/28/2018 21:00",8.399949,21.41043,15.69,8.86,9.78,2018-11-28 21:00:00
"11/28/2018 22:00",8.429825,21.40572,15.7,8.77,9.79,2018-11-28 22:00:00
"11/28/2018 23:00",8.439702,21.43383,15.47,8.88,9.69,2018-11-28 23:00:00
"11/29/2018 0:00",8.439578,21.42496,15.61,8.83,9.77,2018-11-29 00:00:00
"11/29/2018 1:00",8.399455,21.44977,15.54,8.96,9.88,2018-11-29 01:00:00
"11/29/2018 2:00",8.409331,21.48549,15.38,8.44,9.81,2018-11-29 02:00:00
"11/29/2018 3:00",8.419208,21.46305,15.35,8,9.74,2018-11-29 03:00:00
"11/29/2018 4:00",8.449085,21.45934,15.37,7.37,9.56,2018-11-29 04:00:00
"11/29/2018 5:00",8.398961,21.40625,15.71,8.15,9.28,2018-11-29 05:00:00
"11/29/2018 6:00",8.338838,21.38566,15.61,8.16,8.95,2018-11-29 06:00:00
"11/29/2018 7:00",8.358714,21.42465,15.13,7.86,8.74,2018-11-29 07:00:00
"11/29/2018 8:00",8.368591,21.418,15.09,7.77,8.87,2018-11-29 08:00:00
"11/29/2018 9:00",8.358467,21.39644,15.02,7.77,8.63,2018-11-29 09:00:00
"11/29/2018 10:00",8.358344,21.39499,15.08,7.76,8.67,2018-11-29 10:00:00
"11/29/2018 11:00",8.33822,21.37808,15.16,7.87,8.93,2018-11-29 11:00:00
"11/29/2018 12:00",8.348097,21.39179,15.34,7.72,9.2,2018-11-29 12:00:00
"11/29/2018 13:00",8.357974,21.39869,15.44,7.56,9.56,2018-11-29 13:00:00
"11/29/2018 14:00",8.37785,21.417,15.51,7.5,9.81,2018-11-29 14:00:00
"11/29/2018 15:00",8.377727,21.38296,15.57,7.64,10.03,2018-11-29 15:00:00
"11/29/2018 16:00",8.387603,21.37511,15.72,7.74,10.06,2018-11-29 16:00:00
"11/29/2018 17:00",8.41748,21.39954,15.79,7.96,10.28,2018-11-29 17:00:00
"11/29/2018 18:00",8.437356,21.38632,15.84,7.86,10.25,2018-11-29 18:00:00
"11/29/2018 19:00",8.407233,21.38192,15.79,7.68,10.26,2018-11-29 19:00:00
