""	"Date"	"pH_ScientificUnits"	"Salinity_PartsPerThousand"	"WaterTemp_Celcius"	"Turbidity_FNU"	"DissOxy_MilligramPerLitre"
"794"	2021-02-02 19:00:00	8.09	18.87012961	13.73	13.78	8.66
"795"	2021-02-02 20:00:00	8.08	18.88329961	13.67	10.29	8.61
"796"	2021-02-02 21:00:00	8.08	18.89363481	13.47	12.98	8.66
"797"	2021-02-02 22:00:00	8.01	18.90977087	13.99	14.29	8.39
"798"	2021-02-02 23:00:00	8	18.95748751	13.97	17.16	8.32
"799"	2021-02-03 00:00:00	8	18.9061545	13.79	12.44	8.33
"800"	2021-02-03 01:00:00	8.02	18.93589144	13.44	13.85	8.42
"801"	2021-02-03 02:00:00	8.05	18.9287229	13.02	11.73	8.59
"802"	2021-02-03 03:00:00	8.06	18.93335873	12.76	11.03	8.67
"803"	2021-02-03 04:00:00	8.07	18.9394797	12.51	10.57	8.74
"804"	2021-02-03 05:00:00	8.07	18.93271251	12.37	11.14	8.7
"805"	2021-02-03 06:00:00	8.07	18.95771642	12.26	10.14	8.71
"806"	2021-02-03 07:00:00	8.07	18.96569191	12.22	9.67	8.61
"807"	2021-02-03 08:00:00	8.06	18.96170241	11.94	9.49	8.71
"808"	2021-02-03 09:00:00	8.05	19.05511774	11.68	9.04	8.77
"809"	2021-02-03 10:00:00	8.06	19.04776141	11.84	6.62	8.89
"810"	2021-02-03 11:00:00	8.11	18.95222548	11.76	8	9.01
"811"	2021-02-03 12:00:00	8.11	18.96425902	11.89	6.63	9.04
"812"	2021-02-03 13:00:00	8.11	18.97006999	12.11	5.39	9.08
"813"	2021-02-03 14:00:00	8.12	18.96596294	12.31	5.07	9.17
"814"	2021-02-03 15:00:00	8.12	18.95807612	12.42	5.07	9.24
"815"	2021-02-03 16:00:00	8.12	18.96656166	12.41	5.2	9.33
"816"	2021-02-03 17:00:00	8.13	18.96555514	12.39	4.55	9.4
"817"	2021-02-03 18:00:00	8.12	18.96340902	12.3	4.76	9.34
"818"	2021-02-03 19:00:00	8.12	18.97629335	12.25	4.66	9.27
"819"	2021-02-03 20:00:00	8.12	18.99455301	12.25	4.75	9.23
"820"	2021-02-03 21:00:00	8.1	19.00792027	12.26	3.82	9.16
"821"	2021-02-03 22:00:00	8.09	19.01460463	12.28	3.79	8.93
"822"	2021-02-03 23:00:00	8.1	18.98425225	12.43	3.01	9.19
"823"	2021-02-04 00:00:00	8.1	18.96368252	12.29	3.58	9.13
"824"	2021-02-04 01:00:00	8.13	18.9750053	11.99	2.82	9.38
"825"	2021-02-04 02:00:00	8.13	18.98059284	11.88	3.16	9.29
"826"	2021-02-04 03:00:00	8.13	18.99532303	11.88	3.28	9.24
"827"	2021-02-04 04:00:00	8.13	18.9955801	11.89	2.72	9.11
"828"	2021-02-04 05:00:00	8.13	18.98864401	11.88	3.12	9.18
"829"	2021-02-04 06:00:00	8.13	18.99528625	11.96	3.14	9.1
"830"	2021-02-04 07:00:00	8.1	19.0071884	12.12	3.37	8.87
"831"	2021-02-04 08:00:00	8.1	19.00936429	12.13	3.45	8.84
"832"	2021-02-04 09:00:00	8.12	18.98776631	11.92	2.82	8.99
"833"	2021-02-04 10:00:00	8.12	18.99575435	11.73	2.66	9.04
"834"	2021-02-04 11:00:00	8.11	19.03274707	11.96	2.62	9.14
"835"	2021-02-04 12:00:00	8.1	19.04228127	12.12	2.33	9.24
"836"	2021-02-04 13:00:00	8.12	19.01907684	12.17	2.33	9.33
"837"	2021-02-04 14:00:00	8.14	19.02079884	12.29	2.43	9.35
"838"	2021-02-04 15:00:00	8.13	19.03344228	12.43	2.05	9.36
"839"	2021-02-04 16:00:00	8.15	19.02695917	12.53	2.26	9.65
"840"	2021-02-04 17:00:00	8.16	19.0482626	12.7	2.39	9.76
"841"	2021-02-04 18:00:00	8.12	19.03126576	12.96	2.92	9.41
"842"	2021-02-04 19:00:00	8.11	19.07913648	13.09	2.36	9.18
"843"	2021-02-04 20:00:00	8.12	19.05478436	13.42	2.4	9.21
"844"	2021-02-04 21:00:00	8.12	19.02472308	13.58	2.36	9.27
"845"	2021-02-04 22:00:00	8.09	19.04794739	13.43	6.5	8.96
"846"	2021-02-04 23:00:00	8.07	19.09823807	13.45	2.47	8.75
"847"	2021-02-05 00:00:00	8.08	19.07450113	13.55	2.46	8.95
"848"	2021-02-05 01:00:00	8.06	19.06504747	13.56	2.5	8.86
"849"	2021-02-05 02:00:00	8.04	19.07070119	13.47	2.67	8.69
"850"	2021-02-05 03:00:00	8.04	19.08108287	13.45	2.47	8.56
"851"	2021-02-05 04:00:00	8.02	19.08145757	13.45	2.4	8.36
"852"	2021-02-05 05:00:00	8.04	19.07795832	13.42	2.5	8.45
"853"	2021-02-05 06:00:00	8.03	19.07741993	13.36	2.58	8.37
"854"	2021-02-05 07:00:00	8.03	19.0818452	13.31	2.53	8.53
"855"	2021-02-05 08:00:00	8.03	19.07910254	13.27	2.27	8.51
"856"	2021-02-05 09:00:00	8.05	19.0853248	13.34	2.54	8.73
"857"	2021-02-05 10:00:00	8.05	19.08800546	13.48	2.24	8.82
"858"	2021-02-05 11:00:00	8.07	19.09263335	13.75	2.53	9.02
"859"	2021-02-05 12:00:00	8.08	19.08142878	13.87	2.57	9.12
"860"	2021-02-05 13:00:00	8.09	19.09390357	14.23	2.47	9.2
"861"	2021-02-05 14:00:00	8.09	19.11598493	14.51	2.38	9.25
"862"	2021-02-05 15:00:00	8.11	19.10914516	14.5	2.39	9.48
"863"	2021-02-05 16:00:00	8.12	19.08992926	14.42	2.16	9.69
"864"	2021-02-05 17:00:00	8.13	19.08986582	14.48	2.69	9.73
"865"	2021-02-05 18:00:00	8.12	19.06026869	14.47	2.65	9.47
"866"	2021-02-05 19:00:00	8.1	19.05962303	14.42	2.4	9.28
"867"	2021-02-05 20:00:00	8.1	19.0469402	14.42	2.61	9.09
"868"	2021-02-05 21:00:00	8.09	19.06611451	14.58	2.35	8.97
"869"	2021-02-05 22:00:00	8.06	19.07504411	14.61	2.25	8.75
"870"	2021-02-05 23:00:00	8.06	19.05806862	14.44	2.16	8.52
"871"	2021-02-06 00:00:00	8.06	19.0472686	14.53	2.35	8.79
"872"	2021-02-06 01:00:00	8.09	19.05597717	14.56	2.12	8.87
"873"	2021-02-06 02:00:00	8.11	19.06782976	14.53	3.28	8.86
"874"	2021-02-06 03:00:00	8.08	19.07450656	14.48	2.59	8.52
"875"	2021-02-06 04:00:00	8.08	19.07856019	14.46	2.53	8.55
"876"	2021-02-06 05:00:00	8.04	19.08166398	14.43	2.71	8.13
"877"	2021-02-06 06:00:00	8.08	19.05717314	14.4	2.86	8.68
"878"	2021-02-06 07:00:00	8.08	19.06492188	14.43	3.04	8.53
"879"	2021-02-06 08:00:00	8.07	19.04466814	14.46	2.6	8.63
"880"	2021-02-06 09:00:00	8.06	19.07028164	14.45	2.47	8.48
"881"	2021-02-06 10:00:00	8.05	19.06704236	14.45	2.39	8.4
"882"	2021-02-06 11:00:00	8.05	19.06605683	14.48	2.85	8.48
"883"	2021-02-06 12:00:00	8.06	19.07582688	14.58	2.44	8.61
"884"	2021-02-06 13:00:00	8.08	19.0795818	14.66	2.52	8.85
"885"	2021-02-06 14:00:00	8.09	19.06600109	14.76	2.46	9.1
"886"	2021-02-06 15:00:00	8.1	19.08020017	14.86	2.4	9.14
"887"	2021-02-06 16:00:00	8.1	19.06938931	14.89	2.48	9.25
"888"	2021-02-06 17:00:00	8.11	19.07709217	14.99	2.44	9.29
"889"	2021-02-06 18:00:00	8.12	19.0466934	15.38	2.5	9.31
"890"	2021-02-06 19:00:00	8.13	19.03804969	15.65	1.99	9.25
"891"	2021-02-06 20:00:00	8.11	19.07267007	15.56	2.11	9.34
"892"	2021-02-06 21:00:00	8.13	19.01960006	15.55	2.13	9.13
"893"	2021-02-06 22:00:00	8.1	19.05150544	15.42	2.18	8.94
"894"	2021-02-06 23:00:00	8.06	19.05659288	15.36	2.82	8.59
"895"	2021-02-07 00:00:00	8.07	19.02187839	15.49	2.66	8.75
"896"	2021-02-07 01:00:00	8.1	19.05014282	15.82	2.17	8.83
"897"	2021-02-07 02:00:00	8.09	19.047922	15.85	2.43	8.73
"898"	2021-02-07 03:00:00	8.07	19.05471605	15.89	2.67	8.68
"899"	2021-02-07 04:00:00	8.07	19.06509371	15.97	3.23	8.65
"900"	2021-02-07 05:00:00	8.07	19.06831042	16.02	2.97	8.61
"901"	2021-02-07 06:00:00	8.04	19.05877606	16.1	3.02	8.47
"902"	2021-02-07 07:00:00	8.05	19.06078645	16.18	2.9	8.49
"903"	2021-02-07 08:00:00	8.04	19.0602982	16.22	3.18	8.34
"904"	2021-02-07 09:00:00	8.06	18.94610626	16.26	3.18	8.46
"905"	2021-02-07 10:00:00	8.01	18.94248405	16.31	3.02	8.18
"906"	2021-02-07 11:00:00	8.05	18.95072107	16.34	3.62	8.15
"907"	2021-02-07 12:00:00	8.07	18.93688988	16.3	2.75	8.58
"908"	2021-02-07 13:00:00	8.08	18.9244812	16.24	2.85	8.68
"909"	2021-02-07 14:00:00	8.09	18.92772792	16.28	2.65	8.78
"910"	2021-02-07 15:00:00	8.11	18.92653823	16.33	2.19	9.1
"911"	2021-02-07 16:00:00	8.11	18.93143245	17.16	2.38	9.05
"912"	2021-02-07 17:00:00	8.14	18.92172579	17.22	3.17	9.25
"913"	2021-02-07 18:00:00	8.14	18.92398345	17.24	3.27	9.18
"914"	2021-02-07 19:00:00	8.14	18.93696932	17.32	3.19	9.15
"915"	2021-02-07 20:00:00	8.13	18.95223946	17.42	3.86	9.03
"916"	2021-02-07 21:00:00	8.12	18.95587239	17.42	3.75	8.91
"917"	2021-02-07 22:00:00	8.11	18.95870272	17.41	3.57	8.83
"918"	2021-02-07 23:00:00	8.11	18.94812498	17.41	3.57	8.77
"919"	2021-02-08 00:00:00	8.1	18.96316492	17.4	3.83	8.69
"920"	2021-02-08 01:00:00	8.1	18.95330431	17.44	3.78	8.63
"921"	2021-02-08 02:00:00	8.09	18.94558828	17.47	3.3	8.52
"922"	2021-02-08 03:00:00	8.09	18.95275676	17.18	3.32	8.51
"923"	2021-02-08 04:00:00	8.1	18.92366193	17.53	3.12	8.52
"924"	2021-02-08 05:00:00	8.13	18.858925	17.5	2.95	8.52
"925"	2021-02-08 06:00:00	8.12	18.86609895	17.51	2.61	8.33
"926"	2021-02-08 07:00:00	8.1	18.87016968	17.47	2.72	8.16
"927"	2021-02-08 08:00:00	8.12	18.86411196	17.55	1.99	8.23
"928"	2021-02-08 09:00:00	8.11	18.86431299	17.58	2.04	8.16
"929"	2021-02-08 10:00:00	8.13	18.86995248	17.65	1.97	8.21
"930"	2021-02-08 11:00:00	8.09	18.8708977	17.39	2.22	8.13
"931"	2021-02-08 12:00:00	8.07	18.89757108	17.37	2.31	8.26
"932"	2021-02-08 13:00:00	8.05	18.91788715	17.4	2.83	8.16
"933"	2021-02-08 14:00:00	8.07	18.92077491	17.44	3.1	8.36
"934"	2021-02-08 15:00:00	8.1	18.92170899	17.52	2.84	8.6
"935"	2021-02-08 16:00:00	8.09	18.92131495	17.62	2.72	8.6
"936"	2021-02-08 17:00:00	8.12	18.92705836	17.64	3.24	8.87
"937"	2021-02-08 18:00:00	8.16	18.92887096	17.63	2.87	9.19
"938"	2021-02-08 19:00:00	8.15	18.93354202	17.65	3.44	9.04
"939"	2021-02-08 20:00:00	8.12	18.93124254	17.68	2.59	8.72
"940"	2021-02-08 21:00:00	8.13	18.93318342	17.73	3.09	8.91
"941"	2021-02-08 22:00:00	8.11	18.9343378	17.79	3.02	8.69
"942"	2021-02-08 23:00:00	8.11	18.93311654	17.83	3.17	8.47
"943"	2021-02-09 00:00:00	8.13	18.91999646	17.99	2.82	8.56
"944"	2021-02-09 01:00:00	8.13	18.92777982	18.03	2.78	8.48
"945"	2021-02-09 02:00:00	8.11	18.93761429	18.03	3.43	8.35
"946"	2021-02-09 03:00:00	8.09	18.94402909	18	5.64	8.04
"947"	2021-02-09 04:00:00	8.08	18.97115242	17.88	3.08	7.98
"948"	2021-02-09 05:00:00	8.06	18.96009964	17.77	2.57	8.05
"949"	2021-02-09 06:00:00	8.08	18.94805606	17.72	2.83	7.95
"950"	2021-02-09 07:00:00	8.07	18.92830372	17.67	3.49	7.9
"951"	2021-02-09 08:00:00	8.06	18.93153757	17.66	2.91	7.74
"952"	2021-02-09 09:00:00	8.08	18.93701508	17.69	2.99	7.88
"953"	2021-02-09 10:00:00	8.08	18.93828724	17.7	3.26	8.03
"954"	2021-02-09 11:00:00	8	18.92334039	17.65	3.91	8.56
"955"	2021-02-09 12:00:00	8.09	18.9221051	17.71	3.48	9.45
"956"	2021-02-09 13:00:00	8.18	18.92120491	17.84	3.56	10.42
"957"	2021-02-09 14:00:00	8.2	18.9226616	17.83	4.56	10.68
"958"	2021-02-09 15:00:00	8.3	18.93665953	18.01	3.57	11.93
"959"	2021-02-09 16:00:00	8.28	18.91382321	18	4.33	12.06
"960"	2021-02-09 17:00:00	8.32	18.89458127	18.16	5.78	12.56
"961"	2021-02-09 18:00:00	8.36	18.91039685	19.49	4.13	12.74
"962"	2021-02-09 19:00:00	8.36	18.91097784	19.53	4.27	12.46
"963"	2021-02-09 20:00:00	8.34	18.91264489	19.51	3.65	12.17
"964"	2021-02-09 21:00:00	8.32	18.90230758	19.4	4.17	11.86
"965"	2021-02-09 22:00:00	8.33	18.90987846	19.27	3.59	12.01
"966"	2021-02-09 23:00:00	8.35	18.91299973	19.08	3.37	12.29
"967"	2021-02-10 00:00:00	8.33	18.91146008	19.3	4.45	12.07
"968"	2021-02-10 01:00:00	8.32	18.91271539	19.31	3.59	11.8
"969"	2021-02-10 02:00:00	8.4	18.91280001	19.43	3.41	12.42
"970"	2021-02-10 03:00:00	8.37	18.91809398	19.43	3.67	12.19
"971"	2021-02-10 04:00:00	8.35	18.91367895	19.42	3.42	11.99
"972"	2021-02-10 05:00:00	8.3	18.92388998	19.37	3.44	11.63
"973"	2021-02-10 06:00:00	8.28	18.92279173	19.34	3.53	11.44
"974"	2021-02-10 07:00:00	8.29	18.90988066	19.31	3.55	11.14
"975"	2021-02-10 08:00:00	8.3	18.90527553	19.24	3.54	11.36
"976"	2021-02-10 09:00:00	8.21	18.90221916	19.13	4.6	10.6
"977"	2021-02-10 10:00:00	8.26	18.92593863	19.12	3.74	11.21
"978"	2021-02-10 11:00:00	8.28	18.93539183	19.28	3.89	11.73
"979"	2021-02-10 12:00:00	8.34	18.91440072	19.35	3.86	12.51
"980"	2021-02-10 13:00:00	8.42	18.93507888	19.62	3.79	13.68
"981"	2021-02-10 14:00:00	8.35	18.92764117	19.31	5.26	13.13
"982"	2021-02-10 15:00:00	8.38	18.94604883	19.56	6.12	13.52
"983"	2021-02-10 16:00:00	8.44	18.88105934	20.29	5.52	14.08
"984"	2021-02-10 17:00:00	8.47	18.85614558	20.66	5.17	14.61
"985"	2021-02-10 18:00:00	8.53	18.87764447	20.92	4.81	14.8
"986"	2021-02-10 19:00:00	8.55	18.87244688	21.02	4.7	14.8
"987"	2021-02-10 20:00:00	8.52	18.87378113	20.95	4.52	14.35
"988"	2021-02-10 21:00:00	8.51	18.8757885	20.94	4.7	13.92
"989"	2021-02-10 22:00:00	8.51	18.87455631	20.91	4.53	13.81
"990"	2021-02-10 23:00:00	8.43	18.89741592	20.7	5.73	12.83
"991"	2021-02-11 00:00:00	8.39	18.87729889	20.72	6.47	12.35
"992"	2021-02-11 01:00:00	8.44	18.87537567	20.8	4.92	12.59
"993"	2021-02-11 02:00:00	8.44	18.88132799	20.81	5.05	12.4
"994"	2021-02-11 03:00:00	8.4	18.87593151	20.73	5.18	11.97
"995"	2021-02-11 04:00:00	8.43	18.8795103	20.73	4.77	12.17
"996"	2021-02-11 05:00:00	8.4	18.87904268	20.7	5.34	11.85
"997"	2021-02-11 06:00:00	8.38	18.8760171	20.7	5.06	11.66
"998"	2021-02-11 07:00:00	8.37	18.87861371	20.68	4.31	11.4
"999"	2021-02-11 08:00:00	8.34	18.87857313	20.66	4.28	11.09
"1000"	2021-02-11 09:00:00	8.33	18.87512303	20.63	4.37	11.14
"1001"	2021-02-11 10:00:00	8.38	18.87977348	20.7	3.99	11.74
"1002"	2021-02-11 11:00:00	8.34	18.87561572	20.65	4.46	11.33
"1003"	2021-02-11 12:00:00	8.37	18.87545861	20.74	4.65	11.78
"1004"	2021-02-11 13:00:00	8.4	18.87298315	20.86	6	12.15
"1005"	2021-02-11 14:00:00	8.42	18.87543771	21.26	9.76	12.61
"1006"	2021-02-11 15:00:00	8.46	18.85233775	21.42	5.49	13.12
"1007"	2021-02-11 16:00:00	8.48	18.8801415	22.18	4.75	13.15
"1008"	2021-02-11 17:00:00	8.48	18.8805927	22.22	4.58	13.18
"1009"	2021-02-11 18:00:00	8.49	18.85977902	22.28	4.21	13.19
"1010"	2021-02-11 19:00:00	8.47	18.86184621	22.17	4.62	12.75
"1011"	2021-02-11 20:00:00	8.47	18.86246072	22.17	4.56	12.51
"1012"	2021-02-11 21:00:00	8.46	18.86405999	22.15	4.7	12.11
"1013"	2021-02-11 22:00:00	8.45	18.86621158	22.13	4.59	11.77
"1014"	2021-02-11 23:00:00	8.43	18.86813027	22.11	4.61	11.41
"1015"	2021-02-12 00:00:00	8.42	18.86606051	22.09	5.31	11.15
"1016"	2021-02-12 01:00:00	8.4	18.858491	22.05	4.94	10.79
"1017"	2021-02-12 02:00:00	8.38	18.85838004	22.02	4.69	10.46
"1018"	2021-02-12 03:00:00	8.36	18.86022603	22	4.63	10.19
"1019"	2021-02-12 04:00:00	8.34	18.8623862	21.96	4.76	9.73
"1020"	2021-02-12 05:00:00	8.36	18.86713541	21.89	4.5	9.95
"1021"	2021-02-12 06:00:00	8.35	18.87162919	21.85	4.77	9.79
"1022"	2021-02-12 07:00:00	8.34	18.87274477	21.83	5.05	9.57
"1023"	2021-02-12 08:00:00	8.33	18.87221648	21.82	4.62	9.37
"1024"	2021-02-12 09:00:00	8.31	18.87395573	21.84	4.43	9.2
"1025"	2021-02-12 10:00:00	8.33	18.88505726	21.93	4.09	9.36
"1026"	2021-02-12 11:00:00	8.32	18.86313808	22.09	4.14	9.42
"1027"	2021-02-12 12:00:00	8.33	18.87336762	22.18	4.22	9.53
"1028"	2021-02-12 13:00:00	8.28	18.89172372	22.22	4.55	9.12
"1029"	2021-02-12 14:00:00	8.31	18.8693519	22.3	4.47	9.43
"1030"	2021-02-12 15:00:00	8.31	18.88084367	22.38	4.63	9.61
"1031"	2021-02-12 16:00:00	8.28	18.86502409	22.5	5.38	9.43
"1032"	2021-02-12 17:00:00	8.27	18.87499171	22.6	5.65	9.36
"1033"	2021-02-12 18:00:00	8.29	18.8753644	23.1	4.19	9.49
"1034"	2021-02-12 19:00:00	8.27	18.87076098	23.04	4.42	9.29
"1035"	2021-02-12 20:00:00	8.26	18.87214504	22.98	4.76	9.1
"1036"	2021-02-12 21:00:00	8.25	18.87348663	22.95	4.31	8.91
"1037"	2021-02-12 22:00:00	8.24	18.87413708	22.92	4.31	8.69
"1038"	2021-02-12 23:00:00	8.25	18.87601353	22.82	4.39	8.61
"1039"	2021-02-13 00:00:00	8.23	18.87714514	22.74	4.42	8.4
"1040"	2021-02-13 01:00:00	8.23	18.87645363	22.7	4.23	8.28
"1041"	2021-02-13 02:00:00	8.2	18.87764242	22.69	5.46	8.06
"1042"	2021-02-13 03:00:00	8.19	18.87615515	22.66	4.75	7.94
"1043"	2021-02-13 04:00:00	8.17	18.87424969	22.63	3.92	7.73
"1044"	2021-02-13 05:00:00	8.14	18.87438292	22.59	3.49	7.4
"1045"	2021-02-13 06:00:00	8.09	18.87502711	22.56	3.79	7.05
"1046"	2021-02-13 07:00:00	8.11	18.87489561	22.52	4.14	7.26
"1047"	2021-02-13 08:00:00	8.09	18.87560993	22.51	3.97	7.09
"1048"	2021-02-13 09:00:00	8.07	18.87526422	22.55	4.62	7.03
"1049"	2021-02-13 10:00:00	8.06	18.8736543	22.7	4.74	7.01
"1050"	2021-02-13 11:00:00	8.05	18.87434081	22.82	4.56	6.93
"1051"	2021-02-13 12:00:00	8.05	18.53497111	22.73	10.2	7.13
"1052"	2021-02-13 13:00:00	8.05	18.46672066	22.65	6.16	7.08
"1053"	2021-02-13 14:00:00	8.05	18.46512355	22.7	4.48	7.06
"1054"	2021-02-13 15:00:00	8.05	18.46376133	22.73	3.97	7.05
"1055"	2021-02-13 16:00:00	8.01	18.37771689	22.92	3.78	7.05
"1056"	2021-02-13 17:00:00	7.97	18.37335061	22.98	4.33	6.78
"1057"	2021-02-13 18:00:00	8.05	18.33336418	23.06	4.1	7.17
"1058"	2021-02-13 19:00:00	8.02	18.31508401	23.02	4.08	7
"1059"	2021-02-13 20:00:00	7.96	18.31110023	23	4.56	6.59
"1060"	2021-02-13 21:00:00	7.98	18.31105261	23	3.7	6.68
"1061"	2021-02-13 22:00:00	7.91	18.32919561	22.99	4.12	6.42
"1062"	2021-02-13 23:00:00	7.86	18.20245418	23.06	4.12	6.52
"1063"	2021-02-14 00:00:00	7.8	18.19381115	23.1	4.02	6.28
"1064"	2021-02-14 01:00:00	7.77	18.20387926	23.1	5.4	6.21
"1065"	2021-02-14 02:00:00	7.74	18.21565554	23.12	6.8	6.07
"1066"	2021-02-14 03:00:00	7.75	18.22562615	23.07	5.87	6.06
"1067"	2021-02-14 04:00:00	7.75	18.23325265	23.05	4.99	6.1
"1068"	2021-02-14 05:00:00	7.71	18.22713563	23.07	5.1	5.82
"1069"	2021-02-14 06:00:00	7.7	18.25171948	22.93	5.91	5.55
"1070"	2021-02-14 07:00:00	7.73	18.18602052	22.94	6.1	5.77
"1071"	2021-02-14 08:00:00	7.7	18.20583844	22.86	5.65	5.32
"1072"	2021-02-14 09:00:00	7.68	18.16434349	22.89	6.26	5.36
"1073"	2021-02-14 10:00:00	7.7	18.15475046	22.87	5.48	5.47
"1074"	2021-02-14 11:00:00	7.69	18.16880519	22.84	4.84	5.39
"1075"	2021-02-14 12:00:00	7.68	18.17024578	22.88	4.71	5.38
"1076"	2021-02-14 13:00:00	7.75	18.10943676	23.1	4.51	6.09
"1077"	2021-02-14 14:00:00	7.84	18.05304696	23.34	4.65	6.81
"1078"	2021-02-14 15:00:00	7.89	18.06359321	23.8	4.68	7.35
"1079"	2021-02-14 16:00:00	7.92	18.05403617	23.9	4.74	7.68
"1080"	2021-02-14 17:00:00	7.95	18.04321525	23.99	4.74	8
"1081"	2021-02-14 18:00:00	7.86	18.03900554	23.98	4.2	7.44
"1082"	2021-02-14 19:00:00	7.87	18.04607975	24.04	4.17	7.5
"1083"	2021-02-14 20:00:00	7.85	18.04326162	24.05	4.06	7.28
"1084"	2021-02-14 21:00:00	7.84	18.05115138	23.97	5.33	7.22
"1085"	2021-02-14 22:00:00	7.87	18.05105016	23.91	4.06	7.23
"1086"	2021-02-14 23:00:00	7.86	18.04823002	23.79	4.89	7.06
"1087"	2021-02-15 00:00:00	7.85	18.05082843	23.65	8.37	6.91
"1088"	2021-02-15 01:00:00	7.75	18.05782681	23.56	8.92	6.11
"1089"	2021-02-15 02:00:00	7.76	18.06227721	23.5	6.93	6.15
"1090"	2021-02-15 03:00:00	7.71	18.0627239	23.45	6.39	5.93
"1091"	2021-02-15 04:00:00	7.73	18.06285689	23.41	6.4	5.93
"1092"	2021-02-15 05:00:00	7.74	18.05412081	23.38	5.42	5.88
"1093"	2021-02-15 06:00:00	7.67	18.04994332	23.34	5.37	5.5
"1094"	2021-02-15 07:00:00	7.67	18.04725252	23.29	5.95	5.32
"1095"	2021-02-15 08:00:00	7.65	18.05343945	23.25	5.23	5.33
"1096"	2021-02-15 09:00:00	7.65	18.07234016	23.26	5.52	5.29
"1097"	2021-02-15 10:00:00	7.69	18.07302456	23.33	5.22	5.62
"1098"	2021-02-15 11:00:00	7.71	18.08099215	23.44	4.86	5.92
"1099"	2021-02-15 12:00:00	7.74	18.10760846	23.49	4.25	6.01
"1100"	2021-02-15 13:00:00	7.77	18.12981503	23.57	4.29	6.23
"1101"	2021-02-15 14:00:00	7.81	18.12524521	23.78	4.15	6.67
"1102"	2021-02-15 15:00:00	7.87	18.09915703	24.15	4.27	7.28
"1103"	2021-02-15 16:00:00	7.9	18.07913897	24.27	5.05	7.6
"1104"	2021-02-15 17:00:00	7.89	18.05694196	24.29	5.02	7.53
"1105"	2021-02-15 18:00:00	7.9	18.03875754	24.25	4.92	7.59
"1106"	2021-02-15 19:00:00	7.89	18.01041803	24.21	5.77	7.51
"1107"	2021-02-15 20:00:00	7.89	17.95596328	24.22	5.75	7.56
"1108"	2021-02-15 21:00:00	7.88	18.00371533	24.34	4.41	7.32
"1109"	2021-02-15 22:00:00	7.9	18.06383226	24.36	5.12	7.31
"1110"	2021-02-15 23:00:00	7.82	18.01615234	24.19	5.22	6.88
"1111"	2021-02-16 00:00:00	7.76	18.01832017	24.05	5.63	6.53
"1112"	2021-02-16 01:00:00	7.7	17.9337532	23.97	7.19	6.32
"1113"	2021-02-16 02:00:00	7.63	17.86291578	24.05	8.36	6.01
"1114"	2021-02-16 03:00:00	7.62	17.83885039	24.08	8.11	5.97
"1115"	2021-02-16 04:00:00	7.59	17.84279005	24.06	7.78	5.68
"1116"	2021-02-16 05:00:00	7.71	17.95418417	23.89	6.81	6.21
"1117"	2021-02-16 06:00:00	7.73	17.93925818	23.87	6.29	6.23
"1118"	2021-02-16 07:00:00	7.69	17.91840967	23.79	5.81	6.01
"1119"	2021-02-16 08:00:00	7.69	17.91878367	23.73	5.58	5.9
"1120"	2021-02-16 09:00:00	7.71	17.9343327	23.64	5.29	6.19
"1121"	2021-02-16 10:00:00	7.66	17.8992241	23.69	6.45	6.13
"1122"	2021-02-16 11:00:00	7.72	17.8969631	23.82	5.72	6.7
"1123"	2021-02-16 12:00:00	7.8	17.90554391	23.96	5.5	7.27
"1124"	2021-02-16 13:00:00	7.92	17.98335147	23.99	4.65	7.94
"1125"	2021-02-16 14:00:00	7.98	17.99165199	24.05	4.21	8.41
"1126"	2021-02-16 15:00:00	8.02	17.99082847	24.24	4.48	9.05
"1127"	2021-02-16 16:00:00	8.03	18.01834452	24.36	4.44	9.3
"1128"	2021-02-16 17:00:00	8.01	18.03778283	24.35	4.59	9.2
"1129"	2021-02-16 18:00:00	8.04	18.06591054	24.24	4.11	9.44
"1130"	2021-02-16 19:00:00	8.05	18.04401658	24.14	5.49	9.16
"1131"	2021-02-16 20:00:00	8	18.00422234	24.04	4.56	8.74
"1132"	2021-02-16 21:00:00	8.03	18.07715822	23.97	4.12	8.95
"1133"	2021-02-16 22:00:00	8.02	18.05398299	23.87	5.45	8.75
"1134"	2021-02-16 23:00:00	7.98	18.03351836	23.84	5.27	8.34
"1135"	2021-02-17 00:00:00	7.96	18.02297293	23.79	4.41	7.93
"1136"	2021-02-17 01:00:00	7.94	18.03687589	23.75	5.25	7.65
"1137"	2021-02-17 02:00:00	7.91	18.02491736	23.7	5.08	7.58
"1138"	2021-02-17 03:00:00	7.94	17.97902347	23.59	3.54	7.7
"1139"	2021-02-17 04:00:00	7.9	17.98679455	23.56	4.1	7.3
"1140"	2021-02-17 05:00:00	7.87	17.98632268	23.52	4.36	7.18
"1141"	2021-02-17 06:00:00	7.87	17.98191109	23.48	3.72	7.1
"1142"	2021-02-17 07:00:00	7.87	17.97042206	23.46	4.19	7
"1143"	2021-02-17 08:00:00	7.84	17.94349801	23.41	4.18	6.9
"1144"	2021-02-17 09:00:00	7.8	17.88116225	23.34	3.78	6.59
"1145"	2021-02-17 10:00:00	7.79	17.89904705	23.3	3.89	6.38
"1146"	2021-02-17 11:00:00	7.9	17.77839379	23.06	3.57	7.05
