"","Date","pH_ScientificUnits","Salinity_PartsPerThousand","WaterTemp_Celcius","Turbidity_FNU","DissOxy_MilligramPerLitre"
"14792",2018-12-31 23:00:00,8.72,21.52075027,23.12,11.9,7.52
"14793",2019-01-01 00:00:00,8.7,21.4901679,23.05,12.18,7.02
"14794",2019-01-01 01:00:00,8.69,21.50977722,22.99,12.18,6.68
"14795",2019-01-01 02:00:00,8.67,21.50583339,22.94,11.82,6.48
"14796",2019-01-01 03:00:00,8.67,21.50498827,22.88,11.49,6.44
"14797",2019-01-01 04:00:00,8.67,21.49587655,22.85,12.44,6.09
"14798",2019-01-01 05:00:00,8.65,21.50236019,22.81,12,5.69
"14799",2019-01-01 06:00:00,8.66,21.5402943,22.78,13.51,5.43
"14800",2019-01-01 07:00:00,8.65,21.52312759,22.77,11.45,5.36
"14801",2019-01-01 08:00:00,8.64,21.49330061,22.77,11.22,5.16
"14802",2019-01-01 09:00:00,8.65,21.55514972,22.72,11.54,5.36
"14803",2019-01-01 10:00:00,8.65,21.5652495,22.69,11.08,4.9
"14804",2019-01-01 11:00:00,8.65,21.55722787,22.68,11.28,5.33
"14805",2019-01-01 12:00:00,8.66,21.55805741,22.72,11.55,5.55
"14806",2019-01-01 13:00:00,8.65,21.52170916,22.7,11.51,5.89
"14807",2019-01-01 14:00:00,8.64,21.53399291,22.72,11.54,5.18
"14808",2019-01-01 15:00:00,8.63,21.54620151,22.73,12.05,4.75
"14809",2019-01-01 16:00:00,8.71,21.59815617,23,11.93,6.18
"14810",2019-01-01 17:00:00,8.75,21.5222299,23.3,12.61,7.15
"14811",2019-01-01 18:00:00,8.72,21.55526453,23.17,12.42,6.26
"14812",2019-01-01 19:00:00,8.66,21.54790987,23.14,12.69,4.81
"14813",2019-01-01 20:00:00,8.72,21.48961387,23.47,12.19,6.58
"14814",2019-01-01 21:00:00,8.71,21.4526831,23.46,13.54,6.37
"14815",2019-01-01 22:00:00,8.68,21.55786329,23.46,12.23,5.53
"14816",2019-01-01 23:00:00,8.7,21.5241418,23.52,12.55,6.14
"14817",2019-01-02 00:00:00,8.68,21.55917038,23.44,12.71,5.79
"14818",2019-01-02 01:00:00,8.68,21.55337372,23.4,12.7,5.74
"14819",2019-01-02 02:00:00,8.67,21.55413243,23.34,12.95,5.56
"14820",2019-01-02 03:00:00,8.65,21.55350317,23.28,13.09,5.18
"14821",2019-01-02 04:00:00,8.63,21.55099811,23.23,13.27,5.05
"14822",2019-01-02 05:00:00,8.61,21.549492,23.15,13.07,4.95
"14823",2019-01-02 06:00:00,8.6,21.56081267,23.11,12.94,3.89
"14824",2019-01-02 07:00:00,8.62,21.56301201,23.06,12.2,3.92
"14825",2019-01-02 08:00:00,8.6,21.556168,23.04,12.52,4.16
"14826",2019-01-02 09:00:00,8.61,21.55517634,23.04,12.79,3.64
"14827",2019-01-02 10:00:00,8.61,21.56208125,23.05,12.78,3.91
"14828",2019-01-02 11:00:00,8.61,21.56645441,23.04,12.71,3.78
"14829",2019-01-02 12:00:00,8.6,21.57662258,23.07,12.96,3.37
"14830",2019-01-02 13:00:00,8.65,21.58176295,23.1,12.95,4.73
"14831",2019-01-02 14:00:00,8.64,21.58081019,23.11,13.94,4.11
"14832",2019-01-02 15:00:00,8.65,21.56689647,23.21,14.34,4.13
"14833",2019-01-02 16:00:00,8.63,21.61583588,23.19,14.7,3.76
"14834",2019-01-02 17:00:00,8.61,21.59046451,23.17,13.77,3.34
"14835",2019-01-02 18:00:00,8.68,21.53828099,23.43,14.37,4.54
"14836",2019-01-02 19:00:00,8.77,21.46702489,23.87,13.9,7.79
"14837",2019-01-02 20:00:00,8.74,21.45686037,23.75,14.14,7
"14838",2019-01-02 21:00:00,8.74,21.46262586,23.68,14.36,6.92
"14839",2019-01-02 22:00:00,8.73,21.4673213,23.62,14.36,6.59
"14840",2019-01-02 23:00:00,8.72,21.47593982,23.58,14.17,6.33
"14841",2019-01-03 00:00:00,8.72,21.64571729,23.55,14.19,6.27
"14842",2019-01-03 01:00:00,8.72,21.6347459,23.52,14.25,6.31
"14843",2019-01-03 02:00:00,8.72,21.51893747,23.49,14.32,5.97
"14844",2019-01-03 03:00:00,8.72,21.58084972,23.47,14.59,5.79
"14845",2019-01-03 04:00:00,8.71,21.56145266,23.43,15.02,5.93
"14846",2019-01-03 05:00:00,8.7,21.56761922,23.37,14.94,5.83
"14847",2019-01-03 06:00:00,8.68,21.58817087,23.32,15.17,5.58
"14848",2019-01-03 07:00:00,8.67,21.56439176,23.28,15.32,5.21
"14849",2019-01-03 08:00:00,8.66,21.58062179,23.24,14.7,4.79
"14850",2019-01-03 09:00:00,8.65,21.6201152,23.23,14.92,4.5
"14851",2019-01-03 10:00:00,8.65,21.60681725,23.25,15.03,4.67
"14852",2019-01-03 11:00:00,8.66,21.57089105,23.25,15.48,4.73
"14853",2019-01-03 12:00:00,8.66,21.65279406,23.24,15.16,4.69
"14854",2019-01-03 13:00:00,8.66,21.63030484,23.27,15.03,4.53
"14855",2019-01-03 14:00:00,8.65,21.65503024,23.26,15.25,4.21
"14856",2019-01-03 15:00:00,8.64,21.68632756,23.26,15.38,3.69
"14857",2019-01-03 16:00:00,8.7,21.65214877,23.74,15.24,4.78
"14858",2019-01-03 17:00:00,8.76,21.62802373,24.06,14.77,7.4
"14859",2019-01-03 18:00:00,8.76,21.64446109,24,14.96,7.16
"14860",2019-01-03 19:00:00,8.75,21.5720937,24,15.26,7.06
"14861",2019-01-03 20:00:00,8.75,21.5265932,23.97,15.25,7.23
"14862",2019-01-03 21:00:00,8.73,21.64936184,23.95,14.96,6.65
"14863",2019-01-03 22:00:00,8.69,21.65284697,23.9,15.55,5.58
"14864",2019-01-03 23:00:00,8.69,21.63951632,23.89,15.01,5.39
"14865",2019-01-04 00:00:00,8.65,21.62569067,23.86,15.06,4.24
"14866",2019-01-04 01:00:00,8.66,21.62671679,23.87,15.31,3.43
"14867",2019-01-04 02:00:00,8.66,21.54565468,23.82,16.46,5.06
"14868",2019-01-04 03:00:00,8.66,21.62278027,23.73,16.91,5.15
"14869",2019-01-04 04:00:00,8.65,21.48537664,23.66,17,4.92
"14870",2019-01-04 05:00:00,8.64,21.52508969,23.57,17.31,4.77
"14871",2019-01-04 06:00:00,8.65,21.63229285,23.55,18.05,5.08
"14872",2019-01-04 07:00:00,8.64,21.59211414,23.47,18.43,4.67
"14873",2019-01-04 08:00:00,8.62,21.63909589,23.42,19.37,4.57
"14874",2019-01-04 09:00:00,8.62,21.66636111,23.35,19.71,5.05
"14875",2019-01-04 10:00:00,8.63,21.53100762,23.45,20.32,5.05
"14876",2019-01-04 11:00:00,8.65,21.42885064,23.72,21.13,5.37
"14877",2019-01-04 12:00:00,8.67,21.38537309,23.91,21.5,5.72
"14878",2019-01-04 13:00:00,8.69,21.36558203,24.14,22.88,6.12
"14879",2019-01-04 14:00:00,8.72,21.34412717,24.33,22.75,6.9
"14880",2019-01-04 15:00:00,8.72,21.40178102,24.38,23.26,6.99
"14881",2019-01-04 16:00:00,8.73,21.41913884,24.45,22.77,7.62
"14882",2019-01-04 17:00:00,8.74,21.46025185,24.53,25.2,7.85
"14883",2019-01-04 18:00:00,8.73,21.52183219,24.5,22.78,7.83
"14884",2019-01-04 19:00:00,8.73,21.5507439,24.39,17.76,7.7
"14885",2019-01-04 20:00:00,8.71,21.46559367,24.16,16.43,7.11
"14886",2019-01-04 21:00:00,8.68,21.38727545,24.07,17.72,6.49
"14887",2019-01-04 22:00:00,8.69,21.47653848,24.03,17.41,6.51
"14888",2019-01-04 23:00:00,8.64,21.40895479,23.64,17.04,6.36
"14889",2019-01-05 00:00:00,8.59,21.45227686,23.52,17.85,5.92
"14890",2019-01-05 01:00:00,8.63,21.61247568,23.36,16.37,5.83
"14891",2019-01-05 02:00:00,8.63,21.67279631,23.18,16.98,5.62
"14892",2019-01-05 03:00:00,8.66,21.80194119,22.98,17.35,5.69
"14893",2019-01-05 04:00:00,8.66,21.83919943,22.82,17.7,5.66
"14894",2019-01-05 05:00:00,8.65,21.88436643,22.68,18.52,5.38
"14895",2019-01-05 06:00:00,8.64,21.90263235,22.55,19.15,5.11
"14896",2019-01-05 07:00:00,8.64,21.89803294,22.46,19.47,4.99
"14897",2019-01-05 08:00:00,8.63,21.88133994,22.33,19.8,4.81
"14898",2019-01-05 09:00:00,8.63,21.86429626,22.24,20.05,4.91
"14899",2019-01-05 10:00:00,8.64,21.79459685,22.23,19.62,5.06
"14900",2019-01-05 11:00:00,8.66,21.84389111,22.23,18.69,5.81
"14901",2019-01-05 12:00:00,8.66,21.90868295,22.23,18.18,5.88
"14902",2019-01-05 13:00:00,8.69,21.90158224,22.32,16.74,6.81
"14903",2019-01-05 14:00:00,8.7,21.9350833,22.36,15.26,7.3
"14904",2019-01-05 15:00:00,8.72,21.91576184,22.44,14.96,7.77
"14905",2019-01-05 16:00:00,8.74,21.86179247,22.49,14.74,8.09
"14906",2019-01-05 17:00:00,8.74,21.76914828,22.4,16.85,8.17
"14907",2019-01-05 18:00:00,8.73,21.8183474,22.22,16.01,7.95
"14908",2019-01-05 19:00:00,8.7,21.63968667,22.06,15.86,7.63
"14909",2019-01-05 20:00:00,8.67,21.51927698,21.84,15.43,7.44
"14910",2019-01-05 21:00:00,8.7,21.27523115,21.51,19.26,7.63
"14911",2019-01-05 22:00:00,8.7,21.39644983,21.47,15.61,7.17
"14912",2019-01-05 23:00:00,8.69,21.44915298,21.28,16.09,7.15
"14913",2019-01-06 00:00:00,8.68,21.47698349,20.88,16.17,6.82
"14914",2019-01-06 01:00:00,8.69,21.55920391,20.49,16.52,6.86
"14915",2019-01-06 02:00:00,8.69,21.593195,20.16,17.09,6.72
"14916",2019-01-06 03:00:00,8.72,21.47905896,20.11,17.2,7.12
"14917",2019-01-06 04:00:00,8.66,21.37038471,19.46,17.31,6.53
"14918",2019-01-06 05:00:00,8.65,21.33144832,19.66,15.97,6.29
"14919",2019-01-06 06:00:00,8.66,21.60647572,19.53,17.78,6.31
"14920",2019-01-06 07:00:00,8.72,21.72082519,19.36,16.84,6.41
"14921",2019-01-06 08:00:00,8.78,21.82004177,19.16,17.81,6.4
"14922",2019-01-06 09:00:00,8.75,21.85418266,18.84,17.46,6.61
"14923",2019-01-06 10:00:00,8.73,21.78044469,18.59,17.63,6.69
"14924",2019-01-06 11:00:00,8.73,21.81836091,18.62,16.71,6.67
"14925",2019-01-06 12:00:00,8.75,21.79890632,18.55,17.18,6.68
"14926",2019-01-06 13:00:00,8.76,21.71837332,18.55,16.55,7.09
"14927",2019-01-06 14:00:00,8.78,21.68739663,18.75,16.6,7.91
"14928",2019-01-06 15:00:00,8.79,21.66232883,18.72,16.91,8.52
"14929",2019-01-06 16:00:00,8.78,21.84807593,18.65,17.38,7.23
"14930",2019-01-06 17:00:00,8.83,21.86402604,19.63,16.82,9.28
"14931",2019-01-06 18:00:00,8.84,21.75353119,19.78,16.57,9.34
"14932",2019-01-06 19:00:00,8.81,21.7340106,19.61,16.65,8.56
"14933",2019-01-06 20:00:00,8.81,21.73789855,19.55,17.45,8.48
"14934",2019-01-06 20:00:00,8.81,21.73789855,19.55,NA,8.48
"14935",2019-01-06 22:00:00,8.79,21.81208163,19.35,18.13,8.2
"14936",2019-01-06 23:00:00,8.78,21.80733591,19.32,18.77,8.08
"14937",2019-01-07 00:00:00,8.77,21.80493149,19.28,18.79,7.96
"14938",2019-01-07 01:00:00,8.77,21.79590855,19.27,18.77,7.79
"14939",2019-01-07 02:00:00,8.77,21.82024483,19.22,20.14,8.03
"14940",2019-01-07 03:00:00,8.76,21.82083904,19.18,21.16,7.81
"14941",2019-01-07 04:00:00,8.76,21.82136091,19.15,21.44,7.78
"14942",2019-01-07 05:00:00,8.74,21.87205212,19.08,19.49,6.96
"14943",2019-01-07 06:00:00,8.76,21.89856828,19.27,19.66,7.31
"14944",2019-01-07 07:00:00,8.78,22.00891693,19.67,20.25,7.85
"14945",2019-01-07 08:00:00,8.77,22.07296528,19.6,20.49,7.97
"14946",2019-01-07 09:00:00,8.77,22.04116386,19.53,20.88,7.7
"14947",2019-01-07 10:00:00,8.76,22.00030116,19.5,20.63,7.81
"14948",2019-01-07 11:00:00,8.78,21.95544672,19.63,20.59,8.06
"14949",2019-01-07 12:00:00,8.76,22.01725028,19.55,21.7,7.83
"14950",2019-01-07 13:00:00,8.77,21.95632092,19.34,21.76,8.24
"14951",2019-01-07 14:00:00,8.78,21.86887239,19.32,23.35,7.97
"14952",2019-01-07 15:00:00,8.78,21.77096983,19.33,22.98,7.9
"14953",2019-01-07 16:00:00,8.75,21.79340807,19.33,23.51,6.5
"14954",2019-01-07 17:00:00,8.75,21.77888691,19.46,23.67,5.9
"14955",2019-01-07 18:00:00,8.73,21.76745274,19.51,23.65,4.78
"14956",2019-01-07 19:00:00,8.72,21.76023893,19.6,25.09,5.02
"14957",2019-01-07 20:00:00,8.67,21.76022396,19.54,24.91,4.3
"14958",2019-01-07 21:00:00,8.7,21.76008856,19.51,25.24,4.06
"14959",2019-01-07 22:00:00,8.7,21.72768514,19.5,25.56,3.87
"14960",2019-01-07 23:00:00,8.67,21.7568706,19.49,25.25,3.79
"14961",2019-01-08 00:00:00,8.65,21.75871387,19.52,26.9,0.67
"14962",2019-01-08 01:00:00,8.66,21.73790649,19.57,26.84,1.94
"14963",2019-01-08 02:00:00,8.64,21.72730323,19.65,27.05,3.45
"14964",2019-01-08 03:00:00,8.68,21.70347861,19.7,26.3,4.06
"14965",2019-01-08 04:00:00,8.66,21.76731735,19.65,27.26,3.62
"14966",2019-01-08 05:00:00,8.63,21.60853692,19.66,27.81,3.2
"14967",2019-01-08 06:00:00,8.62,21.76138872,19.67,28.35,2.9
"14968",2019-01-08 07:00:00,8.61,21.79759681,19.68,27.22,2.56
"14969",2019-01-08 08:00:00,8.63,21.71037067,19.7,28.06,2.64
"14970",2019-01-08 09:00:00,8.639984715,21.79942549,19.81,10.32004851,5.24
"14971",2019-01-08 10:00:00,NA,NA,19.82,9.070438474,NA
"14972",2019-01-08 10:00:00,NA,NA,19.82,9.070438474,5.92
"14973",2019-01-08 10:00:00,NA,NA,NA,9.070438474,NA
"14974",2019-01-08 10:00:00,NA,NA,NA,9.070438474,5.92
"14975",2019-01-08 10:00:00,NA,21.60670671,19.82,9.070438474,NA
"14976",2019-01-08 10:00:00,NA,21.60670671,19.82,9.070438474,5.92
"14977",2019-01-08 10:00:00,NA,21.60670671,NA,9.070438474,NA
"14978",2019-01-08 10:00:00,NA,21.60670671,NA,9.070438474,5.92
"14979",2019-01-08 10:00:00,NA,NA,NA,NA,NA
"14980",2019-01-08 10:00:00,NA,NA,NA,NA,5.92
"14981",2019-01-08 10:00:00,NA,NA,19.82,NA,NA
"14982",2019-01-08 10:00:00,NA,NA,19.82,NA,5.92
"14983",2019-01-08 10:00:00,8.599852959,21.60670671,19.82,9.070438474,NA
"14984",2019-01-08 10:00:00,8.599852959,21.60670671,19.82,9.070438474,5.92
"14985",2019-01-08 10:00:00,8.599852959,NA,NA,9.070438474,NA
"14986",2019-01-08 10:00:00,8.599852959,NA,NA,9.070438474,5.92
"14987",2019-01-08 10:00:00,8.599852959,NA,NA,NA,NA
"14988",2019-01-08 10:00:00,8.599852959,NA,NA,NA,5.92
"14989",2019-01-08 10:00:00,8.599852959,NA,19.82,NA,NA
"14990",2019-01-08 10:00:00,8.599852959,NA,19.82,NA,5.92
"14991",2019-01-08 10:00:00,NA,21.60670671,NA,NA,NA
"14992",2019-01-08 10:00:00,NA,21.60670671,NA,NA,5.92
"14993",2019-01-08 10:00:00,NA,21.60670671,19.82,NA,NA
"14994",2019-01-08 10:00:00,NA,21.60670671,19.82,NA,5.92
"14995",2019-01-08 10:00:00,8.599852959,NA,19.82,9.070438474,NA
"14996",2019-01-08 10:00:00,8.599852959,NA,19.82,9.070438474,5.92
"14997",2019-01-08 10:00:00,8.599852959,21.60670671,NA,9.070438474,NA
"14998",2019-01-08 10:00:00,8.599852959,21.60670671,NA,9.070438474,5.92
"14999",2019-01-08 10:00:00,8.599852959,21.60670671,NA,NA,NA
"15000",2019-01-08 10:00:00,8.599852959,21.60670671,NA,NA,5.92
"15001",2019-01-08 10:00:00,8.599852959,21.60670671,19.82,NA,NA
"15002",2019-01-08 10:00:00,8.599852959,21.60670671,19.82,NA,5.92
"15003",2019-01-08 11:59:00,NA,NA,NA,NA,NA
"15004",2019-01-08 12:00:00,8.669593223,21.62207942,19.83,8.4911904,7.31
"15005",2019-01-08 13:00:00,8.619459279,21.6790365,19.84,9.031613421,5.44
"15006",2019-01-08 14:00:00,8.67933303,21.68755923,19.99,8.841987383,7.14
"15007",2019-01-08 15:00:00,8.669201655,21.68850794,20,8.952388228,7.23
"15008",2019-01-08 16:00:00,8.629066394,21.63878445,20.01,9.082795769,6.23
"15009",2019-01-08 17:00:00,8.6089325,21.64371825,20.11,9.32322461,4.78
"15010",2019-01-08 18:00:00,8.548791875,21.6176215,20.04,9.803702748,3.76
"15011",2019-01-08 19:00:00,8.638674487,21.59671279,20.4,9.063970574,5.44
"15012",2019-01-08 20:00:00,8.528523118,21.61004363,20.02,9.794512996,3.22
"15013",2019-01-08 21:00:00,8.518388237,21.61934098,19.97,9.774914486,3.03
"15014",2019-01-08 22:00:00,8.538259566,21.63328476,19.96,9.885346742,3.47
"15015",2019-01-08 23:00:00,8.528124516,21.64572534,19.98,9.665696988,3.48
"15016",2019-01-09 00:00:00,8.588006727,21.64922536,20.16,9.36601676,4.33
"15017",2019-01-09 01:00:00,8.707907013,21.60678418,20.77,8.636197397,8.43
"15018",2019-01-09 02:00:00,8.707777131,21.59944776,20.6,8.796632532,8.38
"15019",2019-01-09 03:00:00,8.697644234,21.60875128,20.38,8.626963116,8.1
"15020",2019-01-09 04:00:00,8.687511002,21.63347047,20.37,8.757393383,7.79
"15021",2019-01-09 05:00:00,8.687380781,21.65037356,20.34,9.017876775,7.6
"15022",2019-01-09 06:00:00,8.677247046,21.65408862,20.24,9.228350265,7.34
"15023",2019-01-09 07:00:00,8.667112977,21.66883825,20.11,9.568884641,7.09
"15024",2019-01-09 08:00:00,8.656978573,21.69067077,19.89,9.689337613,6.76
"15025",2019-01-09 09:00:00,8.676855866,21.6937642,19.8,9.339585586,7.21
"15026",2019-01-09 10:00:00,8.706737999,21.69517333,19.86,9.219927364,7.77
"15027",2019-01-09 11:00:00,8.656586382,21.65612245,19.62,9.440428776,7.21
"15028",2019-01-09 12:00:00,8.646451138,21.63654512,19.56,9.060637698,7.19
"15029",2019-01-09 13:00:00,8.666329587,21.63778604,19.71,9.421217016,7.65
"15030",2019-01-09 14:00:00,8.696213541,21.67479968,19.95,9.391599822,8.03
"15031",2019-01-09 15:00:00,8.696083466,21.68314919,20.06,9.291942567,8.34
"15032",2019-01-09 16:00:00,8.705958563,21.67122471,20.1,9.542482846,8.63
"15033",2019-01-09 17:00:00,8.725839332,21.64309909,20.1,9.913103573,8.8
"15034",2019-01-09 18:00:00,8.745720764,21.65255661,20.14,9.973548286,8.9
"15035",2019-01-09 19:00:00,8.765602859,21.68081489,20.19,10.01398261,8.86
"15036",2019-01-09 20:00:00,8.775479777,21.6974984,20.18,9.674171847,8.83
"15037",2019-01-09 21:00:00,8.765345014,21.70822789,20.1,10.07484234,8.56
"15038",2019-01-09 22:00:00,8.775222261,21.78158877,20.04,9.985191575,8.5
"15039",2019-01-09 23:00:00,8.765087161,21.82971849,19.98,9.915551568,9.06
"15040",2019-01-10 00:00:00,8.744945221,21.78932218,19.32,10.22618362,8.97
"15041",2019-01-10 01:00:00,8.744815957,21.79876694,19.04,10.17656029,8.66
"15042",2019-01-10 02:00:00,8.724673015,21.7326318,18.73,9.566509667,8.05
"15043",2019-01-10 03:00:00,8.684515399,21.74326222,18.29,10.0072536,7.7
"15044",2019-01-10 04:00:00,8.684385131,21.76801988,18.14,10.52807753,7.62
"15045",2019-01-10 05:00:00,8.654232851,21.7354165,17.56,10.36836638,7.47
"15046",2019-01-10 06:00:00,8.634087074,21.79014437,17.18,10.58896609,7.34
"15047",2019-01-10 07:00:00,8.663978976,21.85594508,17.02,10.1289945,7.4
"15048",2019-01-10 08:00:00,8.683864037,21.91311157,16.85,10.11939768,7.45
"15049",2019-01-10 09:00:00,8.653709754,21.93188313,16.37,9.949658231,7.56
"15050",2019-01-10 10:00:00,8.663587142,22.06949364,15.97,10.44051147,7.87
"15051",2019-01-10 11:00:00,8.643439859,22.07946108,15.73,9.820354958,8.2
"15052",2019-01-10 12:00:00,8.643308909,22.08405171,15.78,9.740685551,8.5
"15053",2019-01-10 13:00:00,8.663195291,22.08927446,15.86,9.510868744,8.89
"15054",2019-01-10 14:00:00,8.643047003,21.98077877,16.06,8.980749006,9.19
"15055",2019-01-10 15:00:00,8.652925047,21.93357578,16.3,9.021179634,9.48
"15056",2019-01-10 16:00:00,8.662803421,21.97984203,16.31,9.331886704,9.67
"15057",2019-01-10 17:00:00,8.672682125,22.05464307,16.44,9.582543019,9.83
"15058",2019-01-10 18:00:00,8.692570659,22.07749134,16.87,9.582944736,10.09
"15059",2019-01-10 19:00:00,8.70245019,22.01377704,17.13,9.132863234,10.09
"15060",2019-01-10 20:00:00,8.692310391,21.97590734,16.89,9.123245713,9.82
"15061",2019-01-10 21:00:00,8.682170257,22.04520242,16.3,9.2137389,9.65
"15062",2019-01-10 22:00:00,8.682039952,22.07280014,16.35,8.953840175,9.5
"15063",2019-01-10 23:00:00,8.691919975,22.10189805,16.46,9.454804116,9.43
"15064",2019-01-11 00:00:00,8.711810824,22.13903405,16.23,9.675459996,9.26
"15065",2019-01-11 01:00:00,8.711681011,22.15929925,16.05,9.525685674,9.05
"15066",2019-01-11 02:00:00,8.711551197,22.19142535,15.93,9.716314882,8.74
"15067",2019-01-11 03:00:00,8.721432375,22.1895496,15.94,9.536499107,8.47
"15068",2019-01-11 04:00:00,8.701280401,22.15211477,15.89,9.396726284,8.3
"15069",2019-01-11 05:00:00,8.691139086,22.13284235,15.72,9.427162248,8.15
"15070",2019-01-11 06:00:00,8.691008931,22.12398077,15.62,9.317420531,7.99
"15071",2019-01-11 07:00:00,8.690878774,22.11818193,15.45,9.31781726,7.89
"15072",2019-01-11 08:00:00,8.680736788,22.08237082,15.41,8.797530697,7.82
"15073",2019-01-11 09:00:00,8.68060646,22.09159973,15.36,9.218477466,7.88
"15074",2019-01-11 10:00:00,8.68047613,22.09143183,15.38,8.918467054,7.97
"15075",2019-01-11 11:00:00,8.690358124,22.08211073,15.59,8.668514029,8.32
"15076",2019-01-11 12:00:00,8.690227956,22.06060199,15.72,8.588787713,8.36
"15077",2019-01-11 13:00:00,8.690097787,22.05347152,15.92,8.82950849,8.66
"15078",2019-01-11 14:00:00,8.689967615,22.04600756,16.06,8.579539944,8.87
"15079",2019-01-11 15:00:00,8.699850432,22.04180706,16.19,8.680067335,9.09
"15080",2019-01-11 16:00:00,8.719746736,22.05130352,16.32,8.67043762,9.31
"15081",2019-01-11 17:00:00,8.719617057,22.04932892,16.35,8.780985172,9.36
"15082",2019-01-11 18:00:00,8.719487376,22.05445523,16.29,8.89153679,9.35
"15083",2019-01-11 19:00:00,8.719357693,22.04720974,16.22,8.871895228,9.16
"15084",2019-01-11 20:00:00,8.709214186,22.04506115,16.18,8.792160782,8.98
"15085",2019-01-11 21:00:00,8.709084333,22.05068886,16.15,8.85264097,8.86
"15086",2019-01-11 22:00:00,8.698940323,22.0553555,16.11,8.662730202,8.76
"15087",2019-01-11 23:00:00,8.688795978,22.05382855,16.09,8.623051088,8.57
"15088",2019-01-12 00:00:00,8.668636811,22.01913799,16.03,8.353000276,8.51
"15089",2019-01-12 01:00:00,8.668506284,22.00755291,15.99,8.353379082,8.45
"15090",2019-01-12 02:00:00,8.658360936,21.99742322,15.97,8.403840218,8.36
"15091",2019-01-12 03:00:00,8.668245225,22.05047348,15.97,8.274003486,8.19
"15092",2019-01-12 04:00:00,8.668114692,22.12921772,15.86,8.604936388,8.14
"15093",2019-01-12 05:00:00,8.667984157,22.13758807,15.86,8.485115569,8.05
"15094",2019-01-12 06:00:00,8.64782265,22.0694404,15.59,8.525565597,7.84
"15095",2019-01-12 07:00:00,8.637676127,22.07660107,15.55,8.626121443,7.82
"15096",2019-01-12 08:00:00,8.637545086,22.10205811,15.58,8.636522812,7.77
"15097",2019-01-12 09:00:00,8.637414044,22.13256227,15.71,8.356409526,7.97
"15098",2019-01-12 10:00:00,8.64729915,22.14407181,15.9,8.276644778,8.15
"15099",2019-01-12 11:00:00,8.657184587,22.14341533,16.11,8.42729404,8.32
"15100",2019-01-12 12:00:00,8.667070354,22.14344287,16.3,8.507820649,8.55
"15101",2019-01-12 13:00:00,8.666939803,22.14469776,16.51,8.54827622,8.79
"15102",2019-01-12 14:00:00,8.666809249,22.13244448,16.57,8.448471703,8.82
"15103",2019-01-12 15:00:00,8.666678694,22.12136821,16.7,8.619172929,8.8
"15104",2019-01-12 16:00:00,8.676565284,22.11063962,16.9,8.669651803,9.13
"15105",2019-01-12 17:00:00,8.666417576,22.10830525,16.93,8.970613465,9.05
"15106",2019-01-12 18:00:00,8.696339457,22.10781527,17.15,8.379857621,9.59
"15107",2019-01-12 19:00:00,8.696209392,22.10728987,17.12,8.229942688,9.94
"15108",2019-01-12 20:00:00,8.696079325,22.09953924,17.12,8.240338884,9.8
"15109",2019-01-12 21:00:00,8.675913297,22.08520236,17.1,8.771774237,9.17
"15110",2019-01-12 22:00:00,8.685801039,22.0778373,17.11,8.000608185,9.37
"15111",2019-01-12 23:00:00,8.675652488,22.08081398,17.09,8.101183802,9.05
"15112",2019-01-13 00:00:00,8.665503602,22.07615434,17.08,7.881106121,8.92
"15113",2019-01-13 01:00:00,8.665373026,22.06710858,17.09,7.821351763,9.01
"15114",2019-01-13 02:00:00,8.675261258,22.05313397,17.07,8.252619314,8.96
"15115",2019-01-13 03:00:00,8.665111867,22.03005501,17.03,8.403312367,8.61
"15116",2019-01-13 04:00:00,8.644942998,22.03184531,17.04,8.333543021,8.35
"15117",2019-01-13 05:00:00,8.634792771,22.02765982,17.05,8.283813998,7.98
"15118",2019-01-13 06:00:00,8.62464221,22.02241792,17.06,8.825359865,7.89
"15119",2019-01-13 07:00:00,8.624510957,21.98423517,17.01,8.16430676,7.82
"15120",2019-01-13 08:00:00,8.614359892,22.02285909,17.07,8.535496209,7.36
"15121",2019-01-13 09:00:00,8.604208493,22.03287733,17.09,8.54590035,7.16
"15122",2019-01-13 10:00:00,8.59405676,22.04439127,17.09,8.907088114,6.71
"15123",2019-01-13 11:00:00,8.583904692,22.05886596,17.12,8.887431771,6.63
"15124",2019-01-13 12:00:00,8.583772763,22.06599965,17.18,9.008093163,6.65
"15125",2019-01-13 13:00:00,8.583640832,22.0771939,17.24,9.008483794,6.67
"15126",2019-01-13 14:00:00,8.553446479,22.05971057,17.27,9.219359898,6.06
"15127",2019-01-13 15:00:00,8.553314045,22.02704357,17.32,9.249824317,5.9
"15128",2019-01-13 16:00:00,8.573223887,21.96351232,17.35,9.149984509,6.42
"15129",2019-01-13 17:00:00,8.683326141,21.93281297,18.26,7.907442387,10.63
"15130",2019-01-13 18:00:00,8.703238806,21.87879449,18.5,7.967955835,10.84
"15131",2019-01-13 19:00:00,8.673043944,21.8863562,18.19,8.228952332,9.31
"15132",2019-01-13 20:00:00,8.652869887,21.8612967,18.18,8.740564097,8.87
"15133",2019-01-13 21:00:00,8.632695162,21.91725852,17.93,8.620656805,7.98
"15134",2019-01-13 22:00:00,8.692696866,21.92378722,18.46,8.019564473,10.24
"15135",2019-01-13 23:00:00,8.672522137,21.91108745,18.41,8.330705014,9.75
"15136",2019-01-14 00:00:00,8.652346741,21.90272353,18.32,8.591732183,8.95
