Timestamp (UTC-05:00),Value (Formazin Nephelometric Units),Grade Code,Approval Level,Interpolation Type,Event Timestamp
1/20/2021 16:00,2.37,0,800,1,
1/20/2021 17:00,2.38,0,800,1,
1/20/2021 18:00,6.12,0,800,1,
1/20/2021 19:00,3.33,0,800,1,
1/20/2021 20:00,3.57,0,800,1,
1/20/2021 21:00,2.9,0,800,1,
1/20/2021 22:00,2.79,0,800,1,
1/20/2021 23:00,3.04,0,800,1,
1/21/2021 0:00,2.72,0,800,1,
1/21/2021 1:00,2.43,0,800,1,
1/21/2021 2:00,2.61,0,800,1,
1/21/2021 3:00,2.38,0,800,1,
1/21/2021 4:00,2.37,0,800,1,
1/21/2021 5:00,2.46,0,800,1,
1/21/2021 6:00,2.72,0,800,1,
1/21/2021 7:00,3.05,0,800,1,
1/21/2021 8:00,2.73,0,800,1,
1/21/2021 9:00,2.88,0,800,1,
1/21/2021 10:00,2.45,0,800,1,
1/21/2021 11:00,2.63,0,800,1,
1/21/2021 12:00,2.79,0,800,1,
1/21/2021 13:00,2.4,0,800,1,
1/21/2021 14:00,2.19,0,800,1,
1/21/2021 15:00,2.26,0,800,1,
1/21/2021 16:00,2.35,0,800,1,
1/21/2021 17:00,2.35,0,800,1,
1/21/2021 18:00,2.25,0,800,1,
1/21/2021 19:00,2.32,0,800,1,
1/21/2021 20:00,2.18,0,800,1,
1/21/2021 21:00,2.2,0,800,1,
1/21/2021 22:00,2.3,0,800,1,
1/21/2021 23:00,2.49,0,800,1,
1/22/2021 0:00,2.41,0,800,1,
1/22/2021 1:00,2.12,0,800,1,
1/22/2021 2:00,2.01,0,800,1,
1/22/2021 3:00,2.02,0,800,1,
1/22/2021 4:00,2.2,0,800,1,
1/22/2021 5:00,2.12,0,800,1,
1/22/2021 6:00,2.07,0,800,1,
1/22/2021 7:00,2.14,0,800,1,
1/22/2021 8:00,2.03,0,800,1,
1/22/2021 9:00,2.23,0,800,1,
1/22/2021 10:00,2.14,0,800,1,
1/22/2021 11:00,1.99,0,800,1,
1/22/2021 12:00,1.96,0,800,1,
1/22/2021 13:00,1.95,0,800,1,
1/22/2021 14:00,1.7,0,800,1,
1/22/2021 15:00,1.73,0,800,1,
1/22/2021 16:00,1.61,0,800,1,
1/22/2021 17:00,1.57,0,800,1,
1/22/2021 18:00,1.53,0,800,1,
1/22/2021 19:00,1.44,0,800,1,
1/22/2021 20:00,1.88,0,800,1,
1/22/2021 21:00,1.67,0,800,1,
1/22/2021 22:00,1.6,0,800,1,
1/22/2021 23:00,1.5,0,800,1,
1/23/2021 0:00,1.62,0,800,1,
1/23/2021 1:00,1.7,0,800,1,
1/23/2021 2:00,1.64,0,800,1,
1/23/2021 3:00,3.35,0,800,1,
1/23/2021 4:00,1.59,0,800,1,
1/23/2021 5:00,1.74,0,800,1,
1/23/2021 6:00,1.78,0,800,1,
1/23/2021 7:00,1.76,0,800,1,
1/23/2021 8:00,2.03,0,800,1,
1/23/2021 9:00,1.85,0,800,1,
1/23/2021 10:00,1.72,0,800,1,
1/23/2021 11:00,1.58,0,800,1,
1/23/2021 12:00,1.93,0,800,1,
1/23/2021 13:00,1.51,0,800,1,
1/23/2021 14:00,1.47,0,800,1,
1/23/2021 15:00,1.42,0,800,1,
